ParName   Value   Gradient
SR_parm[1]      6.89388 6.01591e-005
recdev_early(-11)   -0.0899203 -8.05093e-006
recdev_early(-10)    -0.123929 -9.48427e-006
recdev_early(-9)    -0.120699 -8.99024e-006
recdev_early(-8)    0.0228249 -7.44495e-006
recdev_early(-7)    -0.339313 -4.34981e-006
recdev_early(-6)  -0.00420549 -3.24779e-006
recdev_early(-5)    0.0329598 -1.6304e-006
recdev_early(-4)     -0.10783  1.4989e-006
recdev_early(-3)    -0.045873 1.20984e-006
recdev_early(-2)    0.0619959 7.33184e-006
recdev_early(-1)   -0.0698637 1.21118e-005
recdev_early(0)   -0.0285847 1.73639e-005
recdev1(1)     0.202527 1.48431e-005
recdev1(2)   -0.0759488 1.26559e-005
recdev1(3)    -0.183691 9.24252e-006
recdev1(4)     0.326565 2.03384e-005
recdev1(5)      0.22761  1.5143e-005
recdev1(6)  -0.00989048 8.38432e-006
recdev1(7)      0.20203 1.83091e-005
recdev1(8)    0.0460486 1.98935e-005
recdev1(9)    0.0783306 2.43168e-005
recdev1(10)     0.112587 3.04087e-005
recdev1(11)   -0.0470326 2.64665e-005
recdev1(12)   -0.0577025 2.70936e-005
recdev1(13)    0.0916432 2.61666e-005
recdev1(14)   -0.0790407 1.61509e-005
recdev1(15)     0.147021 1.60928e-005
recdev1(16)     0.117518 8.30267e-006
recdev1(17)     -0.25864 -3.80498e-006
recdev1(18)    -0.122599 -1.04381e-005
recdev1(19)    -0.300413 -1.39256e-005
recdev1(20)     0.160994 -2.04461e-005
recdev1(21)    0.0935316 -2.61963e-005
recdev1(22)   -0.0776431 -3.05097e-005
recdev1(23)    -0.273298 -3.55397e-005
recdev1(24)    0.0799962 -4.35775e-005
recdev1(25)    -0.306391 -3.04071e-005
recdev1(26)    -0.079789 -2.52902e-005
recdev1(27)  -0.00960615 -1.89043e-005
recdev1(28)    0.0948868 -1.17179e-005
recdev1(29)   -0.0721037 -1.30305e-005
recdev1(30)   -0.0274994 -9.37182e-006
F_rate[1]   0.00959927 -0.000429617
F_rate[2]    0.0281577  0.000224579
F_rate[3]    0.0464892 -6.18886e-005
F_rate[4]    0.0634076 -0.000241356
F_rate[5]    0.0507887  0.000114222
F_rate[6]    0.0912286 4.60289e-005
F_rate[7]    0.0928543 8.58614e-005
F_rate[8]     0.195912 1.12457e-005
F_rate[9]     0.114774 9.98291e-005
F_rate[10]     0.137725 -0.000148954
F_rate[11]     0.158548 5.24413e-006
F_rate[12]     0.166661 6.12476e-005
F_rate[13]     0.120971 -0.000136676
F_rate[14]     0.173112 7.19417e-005
F_rate[15]     0.185301 -7.83977e-005
F_rate[16]     0.165641 8.33435e-005
F_rate[17]     0.320505 9.46336e-005
F_rate[18]     0.264305  0.000101668
F_rate[19]     0.260636   -0.0002499
F_rate[20]      0.25751  0.000204992
F_rate[21]     0.361951 -1.52818e-005
F_rate[22]     0.260049 -2.04349e-005
F_rate[23]     0.434964 -6.40428e-005
F_rate[24]     0.362213 1.09081e-005
F_rate[25]     0.362151  0.000141797
F_rate[26]     0.331466  6.4033e-005
F_rate[27]      0.33039 -0.000168317
F_rate[28]      0.46837  -0.00010847
F_rate[29]     0.364696  0.000140344
F_rate[30]     0.589768 -1.97466e-005
Q_parm[1]     -7.95147 -9.42053e-007
