ParName   Value   Gradient
SR_parm[1]      6.89483 7.13076e-005
recdev_early(-11)    -0.123789 -1.00152e-006
recdev_early(-10)   -0.0792729 -3.21036e-006
recdev_early(-9)    -0.128968 -1.24852e-006
recdev_early(-8)    -0.221864 -2.51424e-006
recdev_early(-7)    0.0493174 -1.63472e-006
recdev_early(-6)    0.0702716 -2.59337e-006
recdev_early(-5)   0.00271382 -2.31526e-006
recdev_early(-4)   -0.0349209 -1.98947e-006
recdev_early(-3)    0.0491937 -1.03747e-006
recdev_early(-2)    0.0474429 -2.0524e-006
recdev_early(-1)    0.0817754 -7.06214e-007
recdev_early(0)   -0.0825424 2.18981e-006
recdev1(1)     0.184342 -9.96153e-006
recdev1(2)   -0.0540091 -8.34108e-006
recdev1(3)    -0.209075 -6.32822e-006
recdev1(4)     0.292731 6.03496e-007
recdev1(5)      0.19776 2.23382e-006
recdev1(6)    -0.130422 -7.76868e-007
recdev1(7)     0.171556 4.60413e-006
recdev1(8)    0.0142496 2.72972e-006
recdev1(9)     0.149938 3.23128e-006
recdev1(10)    0.0642878 -6.59473e-007
recdev1(11)   -0.0575312 -4.19185e-006
recdev1(12)   -0.0702899 -5.8843e-006
recdev1(13)    0.0626256 -5.41168e-006
recdev1(14)    0.0261906 -4.01673e-006
recdev1(15)     0.142429 3.79678e-007
recdev1(16)    0.0587643 2.14899e-006
recdev1(17)     -0.31736 -1.5476e-006
recdev1(18)    -0.103759 1.76612e-006
recdev1(19)     -0.17563 1.61725e-006
recdev1(20)     0.133685 8.84264e-006
recdev1(21)     0.124668 1.20647e-005
recdev1(22)   -0.0779088  9.9231e-006
recdev1(23)    -0.167967 1.04762e-005
recdev1(24)     0.129107 1.70042e-005
recdev1(25)    -0.225605 4.24542e-006
recdev1(26)   -0.0286003 2.99198e-006
recdev1(27)    0.0874453 -1.45435e-006
recdev1(28)    0.0770283 -9.06494e-006
recdev1(29)    -0.288019 -1.29689e-005
recdev1(30)   -0.0106306 -1.4098e-005
F_rate[1]    0.0093484  2.8036e-005
F_rate[2]    0.0272646 -1.02966e-005
F_rate[3]    0.0452576 -1.66954e-005
F_rate[4]    0.0616362  3.7108e-006
F_rate[5]    0.0492675 -1.20676e-005
F_rate[6]    0.0892196 -2.54485e-005
F_rate[7]    0.0902455 -2.69862e-006
F_rate[8]     0.193922 -6.40623e-006
F_rate[9]     0.113602 -1.78631e-005
F_rate[10]     0.139451   7.832e-006
F_rate[11]     0.157113 1.10486e-005
F_rate[12]     0.169234 5.20229e-006
F_rate[13]     0.121739   7.153e-006
F_rate[14]     0.176176 4.68954e-005
F_rate[15]     0.187724 1.43411e-005
F_rate[16]      0.16802 1.15002e-005
F_rate[17]     0.327394  -5.959e-005
F_rate[18]     0.265423 -9.04945e-007
F_rate[19]      0.26645 1.36982e-005
F_rate[20]      0.26569  4.2516e-006
F_rate[21]     0.367453 -2.61538e-006
F_rate[22]     0.266692 -1.42414e-005
F_rate[23]     0.433155 -7.0107e-006
F_rate[24]      0.36885 1.38227e-005
F_rate[25]     0.356278 -1.48049e-005
F_rate[26]     0.326622 1.05806e-005
F_rate[27]     0.311779 -2.5207e-007
F_rate[28]     0.438914 -1.80658e-006
F_rate[29]     0.331654 6.35423e-006
F_rate[30]     0.511507 5.33497e-006
Q_parm[1]     -7.98188 -1.75445e-009
