ParName   Value   Gradient
SR_parm[1]      6.89773 -4.81834e-005
recdev_early(-11)    -0.147238 -5.34252e-006
recdev_early(-10)   -0.0332145 -9.13916e-006
recdev_early(-9)   -0.0843644 -7.83194e-006
recdev_early(-8)    0.0919473 -1.0783e-005
recdev_early(-7)   -0.0846626 -2.16905e-006
recdev_early(-6)   -0.0501156 -4.76343e-006
recdev_early(-5)    0.0951387 -6.93958e-006
recdev_early(-4)    0.0309551 -9.27816e-006
recdev_early(-3)      0.08676 2.41094e-006
recdev_early(-2)    0.0228909 -1.89069e-006
recdev_early(-1)     0.093828 6.20625e-006
recdev_early(0)    0.0517382  1.2722e-005
recdev1(1)     0.165424 2.07164e-005
recdev1(2)    0.0097347 2.16897e-005
recdev1(3)    -0.218849 1.52462e-005
recdev1(4)     0.322807 1.41137e-005
recdev1(5)     0.254404 1.39739e-005
recdev1(6)   -0.0705615 9.71395e-006
recdev1(7)     0.153679 1.40531e-006
recdev1(8)    -0.117738 -5.68435e-006
recdev1(9)     0.107294 -1.53023e-005
recdev1(10)    0.0825984 -1.95602e-005
recdev1(11)     -0.10441 -1.61394e-005
recdev1(12)   -0.0732956 -1.78427e-005
recdev1(13)     0.152358 -2.18943e-005
recdev1(14)   -0.0576165 -1.30831e-005
recdev1(15)      0.19342 -1.66096e-005
recdev1(16)     0.137826 -1.04933e-005
recdev1(17)     -0.29241 1.89391e-006
recdev1(18)   -0.0258449 1.27788e-006
recdev1(19)    -0.310068 6.48133e-006
recdev1(20)      0.13229 3.25414e-006
recdev1(21)    0.0826123 4.97708e-006
recdev1(22)    -0.189568 8.29429e-006
recdev1(23)    -0.223167 6.53993e-006
recdev1(24)    0.0601846 1.96919e-006
recdev1(25)    -0.396476 3.21796e-006
recdev1(26)   -0.0845557 -2.07052e-006
recdev1(27)    0.0892347 -6.22016e-006
recdev1(28)     0.271727 -1.21773e-006
recdev1(29)   -0.0579183 2.57687e-006
recdev1(30)   0.00688564  7.8333e-006
F_rate[1]   0.00918269 -6.60484e-005
F_rate[2]     0.026527 -9.53316e-005
F_rate[3]    0.0442332 -0.000126775
F_rate[4]     0.060184 7.34294e-005
F_rate[5]    0.0477599  0.000194039
F_rate[6]    0.0860029 -6.46912e-005
F_rate[7]    0.0873498 -0.000132035
F_rate[8]     0.185025 4.48964e-005
F_rate[9]     0.107948 9.40586e-005
F_rate[10]     0.132677 4.65072e-005
F_rate[11]     0.151175 1.45909e-005
F_rate[12]     0.160904 4.61981e-005
F_rate[13]     0.118019 -5.1294e-005
F_rate[14]     0.171668 6.80428e-005
F_rate[15]     0.182008 3.20554e-005
F_rate[16]     0.162927 -0.000135002
F_rate[17]     0.316538 -2.29825e-005
F_rate[18]     0.256169 -1.55912e-005
F_rate[19]     0.252042 6.16352e-005
F_rate[20]     0.248014 -9.95448e-005
F_rate[21]      0.33858 -1.79458e-005
F_rate[22]     0.243759  9.2557e-005
F_rate[23]       0.4066 -1.71013e-005
F_rate[24]     0.336782 -8.23314e-005
F_rate[25]      0.33293  0.000211312
F_rate[26]     0.308249 -0.000157284
F_rate[27]     0.302803 -6.7953e-006
F_rate[28]     0.427401 6.51179e-005
F_rate[29]     0.322987 -9.72583e-006
F_rate[30]     0.489299 -2.3436e-005
Q_parm[1]     -7.97392 -2.39153e-006
