ParName   Value   Gradient
mean_log_rec      13.7567  5.6721e-005
log_Rzero       13.806 -2.35855e-006
rec_dev(-10)   -0.0480616 -4.52218e-005
rec_dev(-9)    0.0490394 7.74356e-006
rec_dev(-8)   -0.0208412 -7.89586e-006
rec_dev(-7)   -0.0536087 -1.78165e-005
rec_dev(-6)    -0.184665 -3.32646e-005
rec_dev(-5)    0.0285283 -8.24589e-006
rec_dev(-4)    0.0671127 -1.32362e-005
rec_dev(-3)    0.0481378 -8.05487e-006
rec_dev(-2)    0.0571674 1.24697e-005
rec_dev(-1)     0.104647 -1.11481e-005
rec_dev(0)    0.0294939 8.06954e-005
rec_dev(1)    0.0835572 3.99394e-005
rec_dev(2)     0.226223 5.48443e-005
rec_dev(3)   -0.0177129 9.11923e-006
rec_dev(4)   -0.0595794 1.00812e-005
rec_dev(5)     0.368252 4.28396e-005
rec_dev(6)     0.270498 4.10997e-005
rec_dev(7)    0.0504732 2.73843e-005
rec_dev(8)     0.188175 2.99269e-005
rec_dev(9)   -0.0926247 1.32796e-005
rec_dev(10)     0.065126 1.96005e-005
rec_dev(11) -0.000745978 3.07025e-007
rec_dev(12)    -0.109059  1.4311e-005
rec_dev(13)    0.0325919 7.95596e-006
rec_dev(14)     0.093969 8.27202e-006
rec_dev(15)   -0.0639559 3.37206e-006
rec_dev(16)      0.12756 1.75382e-006
rec_dev(17)    0.0229852 -2.60649e-006
rec_dev(18)    -0.323758 -3.62351e-006
rec_dev(19)    -0.130625 5.43592e-007
rec_dev(20)    -0.529756 -1.78304e-005
rec_dev(21)  -0.00492004  1.6405e-005
rec_dev(22)    -0.018492 3.97159e-005
rec_dev(23)     -0.27082    9.24e-005
rec_dev(24)    -0.387809  0.000102431
rec_dev(25)    -0.149939  0.000197099
rec_dev(26)    -0.458036  0.000155023
rec_dev(27)    -0.288166   0.00017151
rec_dev(28)    -0.101298  0.000166771
rec_dev(29)    -0.104843 9.08642e-005
rec_dev(30)    -0.423613 1.07173e-005
fmort(1,1)   0.00914071 -0.000206645
fmort(1,2)    0.0268883 -8.87586e-005
fmort(1,3)    0.0450581 -1.86544e-005
fmort(1,4)    0.0604252 -9.49878e-006
fmort(1,5)    0.0491606 1.23191e-005
fmort(1,6)     0.087451 1.77625e-006
fmort(1,7)    0.0885661 1.10414e-006
fmort(1,8)     0.187301 3.16299e-006
fmort(1,9)     0.108815  1.2545e-005
fmort(1,10)     0.132966 1.36919e-005
fmort(1,11)     0.152324 6.48371e-006
fmort(1,12)     0.164796 7.88689e-006
fmort(1,13)     0.121192 -1.71324e-006
fmort(1,14)     0.177226 5.79594e-006
fmort(1,15)     0.186682 7.22931e-006
fmort(1,16)      0.16585 7.66974e-006
fmort(1,17)     0.321713 8.62224e-007
fmort(1,18)      0.26173 5.48934e-006
fmort(1,19)      0.26174 8.73064e-006
fmort(1,20)     0.257535 5.87888e-006
fmort(1,21)     0.360483 4.31128e-006
fmort(1,22)     0.262052 -7.25704e-006
fmort(1,23)     0.441152 -1.10319e-005
fmort(1,24)      0.36711 -2.75017e-005
fmort(1,25)     0.365318 -4.17245e-005
fmort(1,26)     0.331275 -3.87953e-005
fmort(1,27)     0.323856 -1.89509e-005
fmort(1,28)     0.449581 -1.08695e-005
fmort(1,29)     0.338584 3.77403e-005
fmort(1,30)     0.512335 7.00832e-005
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.8959 3.11137e-006
repl_F     0.120159 -3.24958e-006
