ParName   Value   Gradient
mean_log_rec      13.7395 8.59889e-005
log_Rzero      13.8064 1.13592e-005
rec_dev(-10)   -0.0754292 4.42125e-005
rec_dev(-9)   -0.0763369 6.62005e-005
rec_dev(-8)      0.10573  0.000107789
rec_dev(-7)   -0.0639059 8.43452e-005
rec_dev(-6)   0.00837584  0.000107965
rec_dev(-5)    0.0506448   0.00011442
rec_dev(-4)    0.0575078  0.000133634
rec_dev(-3)    0.0544089  0.000137048
rec_dev(-2)   -0.0482584  0.000125214
rec_dev(-1)  -0.00616811  0.000139026
rec_dev(0)    0.0025928 7.13254e-005
rec_dev(1)    0.0881696  0.000127304
rec_dev(2)     0.243413  0.000100316
rec_dev(3)    0.0544427 8.80798e-005
rec_dev(4)    -0.179206 6.35031e-005
rec_dev(5)     0.386882  0.000108868
rec_dev(6)     0.303973  0.000100819
rec_dev(7)    0.0985667 9.27264e-005
rec_dev(8)     0.188706   0.00010826
rec_dev(9)    0.0283168 2.72513e-005
rec_dev(10)     0.164618   0.00011499
rec_dev(11)   -0.0750504   0.00012034
rec_dev(12)   -0.0983463 5.48283e-006
rec_dev(13)     -0.01808 2.35273e-005
rec_dev(14)     0.134841 2.44074e-005
rec_dev(15)   -0.0424196 -1.74175e-005
rec_dev(16)      0.11495 -6.44175e-006
rec_dev(17)     0.128418 -1.42123e-005
rec_dev(18)    -0.261298 -3.82346e-005
rec_dev(19)    -0.156132 -2.89236e-006
rec_dev(20)    -0.330861 -4.53647e-005
rec_dev(21)      0.03254 -3.17831e-005
rec_dev(22)   -0.0215258 -6.0359e-005
rec_dev(23)    -0.244499 1.64552e-005
rec_dev(24)      -0.3046 -6.00962e-005
rec_dev(25)   -0.0717109 -2.02871e-005
rec_dev(26)    -0.410522 5.51428e-005
rec_dev(27)    -0.313995 -5.4759e-006
rec_dev(28)    -0.141642 1.52586e-005
rec_dev(29)   -0.0295291 4.01198e-006
rec_dev(30)    -0.485062 1.12757e-005
fmort(1,1)   0.00935841  0.000582792
fmort(1,2)    0.0275713  0.000241966
fmort(1,3)    0.0457038 3.10674e-005
fmort(1,4)    0.0627738 7.47772e-005
fmort(1,5)    0.0499877 7.71062e-005
fmort(1,6)    0.0903954 3.06399e-005
fmort(1,7)    0.0912507 3.37193e-005
fmort(1,8)     0.192833 -9.05952e-006
fmort(1,9)      0.11159 5.10235e-005
fmort(1,10)     0.137171 3.67158e-006
fmort(1,11)     0.155457 -8.03738e-006
fmort(1,12)     0.167618 1.68801e-006
fmort(1,13)     0.121612 2.89796e-005
fmort(1,14)     0.177537 4.16154e-005
fmort(1,15)     0.189613 3.80828e-005
fmort(1,16)      0.16917 4.37458e-005
fmort(1,17)     0.326435 2.09977e-005
fmort(1,18)     0.266446 -3.21548e-006
fmort(1,19)     0.262236 -1.47592e-005
fmort(1,20)       0.2565 -8.96248e-006
fmort(1,21)     0.356428 7.38311e-006
fmort(1,22)     0.257361 2.50399e-005
fmort(1,23)     0.426258  1.1115e-005
fmort(1,24)     0.353951 -6.85301e-006
fmort(1,25)     0.347635 -2.7425e-005
fmort(1,26)     0.312457 -2.21965e-005
fmort(1,27)     0.302232 -1.41678e-005
fmort(1,28)     0.414604 -1.19396e-005
fmort(1,29)     0.307677 7.84579e-007
fmort(1,30)     0.468763 1.02162e-005
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.8811 -9.42088e-007
repl_F     0.109884 -1.77019e-006
