ParName   Value   Gradient
SR_parm[1]       6.9079  -0.00024587
recdev_early(-11)    -0.235442 4.77201e-007
recdev_early(-10)     0.102572 4.86032e-006
recdev_early(-9)    -0.301982 -1.54236e-006
recdev_early(-8)    -0.139659 1.20864e-005
recdev_early(-7)    -0.149243 -4.4636e-005
recdev_early(-6)     -0.10318 -5.63348e-005
recdev_early(-5)      -0.0542 -9.22075e-006
recdev_early(-4)    0.0216496 -1.3564e-005
recdev_early(-3)    0.0700236 -2.42832e-005
recdev_early(-2)    0.0197605 -1.21207e-005
recdev_early(-1)    -0.108536 -2.33277e-005
recdev_early(0)   -0.0494744 -1.69437e-005
recdev1(1)     0.243568 2.19773e-005
recdev1(2)   -0.0482388  2.0783e-005
recdev1(3)    -0.173124 2.33696e-005
recdev1(4)     0.351406 1.38143e-005
recdev1(5)     0.177687 1.26085e-005
recdev1(6)   -0.0647151  1.0271e-005
recdev1(7)    0.0962917 -1.14707e-005
recdev1(8)   -0.0732624 -1.25442e-005
recdev1(9)     0.109327 -3.33582e-005
recdev1(10)      0.13654 -3.00184e-005
recdev1(11)   -0.0826149 -1.79466e-005
recdev1(12)   -0.0206176 -2.21911e-005
recdev1(13)    0.0744814 -3.55722e-005
recdev1(14)   -0.0175593 -3.03623e-005
recdev1(15)     0.107386 -5.39698e-005
recdev1(16)    0.0570102 -5.63884e-005
recdev1(17)    -0.284738 -3.37876e-005
recdev1(18)   -0.0756404 -5.29229e-005
recdev1(19)    -0.225358 -3.28361e-005
recdev1(20)     0.190357 -5.54279e-005
recdev1(21)     0.152005 -3.85544e-005
recdev1(22)    -0.100606 1.32749e-005
recdev1(23)    -0.286534 2.86749e-005
recdev1(24)     0.139229 5.58509e-005
recdev1(25)    -0.259956  5.3637e-005
recdev1(26)  -0.00514331 6.27378e-005
recdev1(27)   0.00108234 6.48989e-005
recdev1(28)    0.0649451 5.72016e-005
recdev1(29)    -0.149831  4.0214e-005
recdev1(30)   -0.0333765 3.78561e-005
F_rate[1]   0.00986676 3.90477e-005
F_rate[2]     0.028445 -0.000329948
F_rate[3]    0.0474221  0.000187434
F_rate[4]    0.0635866  0.000116755
F_rate[5]    0.0511505 -0.000275753
F_rate[6]    0.0911573 9.03633e-005
F_rate[7]     0.092348 -0.000174951
F_rate[8]     0.193602  0.000160207
F_rate[9]     0.114286 3.96194e-005
F_rate[10]     0.139638  0.000214275
F_rate[11]     0.159575  -0.00015453
F_rate[12]      0.17076 1.10965e-005
F_rate[13]     0.122932 8.16746e-005
F_rate[14]      0.17583 -0.000194395
F_rate[15]      0.18974 -7.08034e-005
F_rate[16]     0.167875 -2.54755e-005
F_rate[17]     0.326252  0.000231661
F_rate[18]     0.267883 -3.27866e-005
F_rate[19]     0.265653 7.57888e-006
F_rate[20]     0.263359 -9.35155e-005
F_rate[21]     0.363027 -5.39148e-005
F_rate[22]     0.262891 6.89227e-005
F_rate[23]     0.428152 -6.50768e-005
F_rate[24]     0.351467   0.00010895
F_rate[25]     0.344355 -0.000125645
F_rate[26]     0.310628  4.4599e-005
F_rate[27]     0.303911 -0.000177661
F_rate[28]     0.421268  0.000154119
F_rate[29]     0.316219  -0.00011202
F_rate[30]     0.489215 5.60593e-005
Q_parm[1]     -7.96073  2.1559e-006
