ParName   Value   Gradient
mean_log_rec      13.7275 -3.84692e-006
log_Rzero      13.7967 -2.58842e-006
rec_dev(-10)    -0.105971 -1.36455e-005
rec_dev(-9)   -0.0785416 -1.8979e-005
rec_dev(-8)   -0.0464447 1.08063e-006
rec_dev(-7)    0.0475117 -7.84811e-006
rec_dev(-6)     0.166633 -2.41046e-005
rec_dev(-5)    0.0404429 -3.53567e-005
rec_dev(-4)   0.00475126 -3.18778e-005
rec_dev(-3)     0.027357 -1.81566e-005
rec_dev(-2)    -0.106066 -4.8735e-005
rec_dev(-1)    0.0540617 -2.39221e-005
rec_dev(0)    0.0394256 -2.06787e-005
rec_dev(1)    0.0334902 -2.21131e-005
rec_dev(2)     0.263144 -4.85816e-006
rec_dev(3)  -0.00684509 -4.9227e-006
rec_dev(4)    -0.160513 -2.64207e-006
rec_dev(5)     0.383716 2.19625e-005
rec_dev(6)     0.304872 1.72372e-005
rec_dev(7)    0.0331738  4.4134e-006
rec_dev(8)     0.269855  2.6581e-005
rec_dev(9)    -0.025628 -9.17611e-007
rec_dev(10)     0.172448 2.41655e-005
rec_dev(11)      0.16401 2.24041e-005
rec_dev(12)    -0.124711 -1.1624e-005
rec_dev(13)   -0.0478939 -1.58626e-005
rec_dev(14)     0.125011 -2.48388e-005
rec_dev(15)   -0.0869106 -9.7155e-007
rec_dev(16)     0.165046 -1.69124e-005
rec_dev(17)    0.0277331 -4.99144e-006
rec_dev(18)    -0.198086 -5.37114e-006
rec_dev(19)    -0.118817 6.79162e-006
rec_dev(20)    -0.361147 2.90593e-005
rec_dev(21)    0.0646133 -5.91651e-005
rec_dev(22)   -0.0048228 -6.44066e-005
rec_dev(23)    -0.186093 -1.12819e-005
rec_dev(24)    -0.365212 6.67941e-005
rec_dev(25)   -0.0554296 4.17664e-005
rec_dev(26)    -0.424011 6.92859e-005
rec_dev(27)    -0.326473 2.87974e-005
rec_dev(28)    -0.172409 3.50034e-005
rec_dev(29)   -0.0291621 1.59545e-005
rec_dev(30)    -0.271074 1.10381e-006
fmort(1,1)   0.00939155 -9.43942e-005
fmort(1,2)    0.0278525 -8.01634e-005
fmort(1,3)    0.0462516 -3.00187e-005
fmort(1,4)    0.0629365 -1.78714e-005
fmort(1,5)    0.0503683 -2.45261e-005
fmort(1,6)    0.0924412 -1.58779e-005
fmort(1,7)    0.0927994 -1.36001e-005
fmort(1,8)     0.197525 -4.43214e-006
fmort(1,9)     0.114384 -1.19669e-006
fmort(1,10)     0.140389 2.36058e-006
fmort(1,11)     0.158231 2.50071e-006
fmort(1,12)     0.170506 3.12216e-006
fmort(1,13)     0.123275 7.69218e-006
fmort(1,14)     0.178315 6.49202e-006
fmort(1,15)     0.190501 6.29284e-006
fmort(1,16)     0.170046 3.61726e-006
fmort(1,17)     0.329404 1.47061e-006
fmort(1,18)     0.270028 -6.60409e-006
fmort(1,19)     0.267793 -1.12544e-005
fmort(1,20)      0.26507 -1.49937e-005
fmort(1,21)     0.366893 -1.55451e-005
fmort(1,22)     0.264753 -1.65636e-005
fmort(1,23)     0.438375 -7.19589e-006
fmort(1,24)      0.36193 -5.85086e-006
fmort(1,25)     0.358791 -3.12734e-006
fmort(1,26)     0.325953 -6.69356e-006
fmort(1,27)     0.311154 -7.54797e-006
fmort(1,28)      0.43652 -3.84709e-007
fmort(1,29)     0.333132   4.877e-006
fmort(1,30)     0.504568 1.86014e-005
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.8484 -1.39899e-007
repl_F      0.14576 1.53497e-007
