ParName   Value   Gradient
SR_parm[1]      6.91031 -4.1308e-005
recdev_early(-11)    -0.110482 3.55061e-006
recdev_early(-10)     0.130741 -8.39123e-006
recdev_early(-9)   -0.0814146 2.63565e-005
recdev_early(-8)   -0.0699685 2.99522e-006
recdev_early(-7)    -0.168241 -4.36031e-006
recdev_early(-6)    0.0961697 -2.66024e-006
recdev_early(-5)     0.037643 -7.93888e-006
recdev_early(-4)   -0.0874967 -8.10034e-006
recdev_early(-3)    0.0583584 -1.79983e-005
recdev_early(-2)    0.0108671 -3.47953e-005
recdev_early(-1)  -0.00551591 -2.59186e-005
recdev_early(0)     -0.02776 -1.8967e-005
recdev1(1)     0.196895 -1.4007e-005
recdev1(2)   -0.0565282 -3.65595e-006
recdev1(3)    -0.185888 -2.66495e-006
recdev1(4)     0.286805 -2.08969e-005
recdev1(5)     0.268807 -2.78068e-005
recdev1(6)   -0.0798711 -2.19795e-005
recdev1(7)     0.177608 -3.78113e-005
recdev1(8)   -0.0783713 -3.82625e-005
recdev1(9)     0.136071 -6.68527e-005
recdev1(10)    0.0982247 -8.39002e-005
recdev1(11)    -0.119928 -6.09329e-005
recdev1(12)    -0.102124 -7.07994e-005
recdev1(13)    0.0663516 -8.20667e-005
recdev1(14)   -0.0259939 -6.82873e-005
recdev1(15)     0.132393 -8.12148e-005
recdev1(16)     0.113141 -6.9098e-005
recdev1(17)    -0.255029 -3.40646e-005
recdev1(18)    -0.161541 -3.12046e-005
recdev1(19)    -0.327424 -4.37663e-006
recdev1(20)     0.132862 5.96762e-006
recdev1(21)     0.028497 4.36572e-005
recdev1(22)   -0.0637975 7.68759e-005
recdev1(23)    -0.201468  0.000102985
recdev1(24)    0.0834974  0.000158014
recdev1(25)    -0.244091  0.000126489
recdev1(26)   -0.0995056  0.000128151
recdev1(27)    0.0848743  0.000101348
recdev1(28)     0.256746 5.45464e-005
recdev1(29)   -0.0554371 1.40152e-005
recdev1(30)  -0.00577664 1.85604e-006
F_rate[1]   0.00909473   0.00112167
F_rate[2]    0.0265951 -0.000539077
F_rate[3]    0.0445725 -8.21687e-005
F_rate[4]    0.0603241 -0.000155398
F_rate[5]    0.0486648 -0.000102193
F_rate[6]     0.086752 4.50133e-006
F_rate[7]    0.0885895 3.66799e-005
F_rate[8]     0.187436  0.000157318
F_rate[9]     0.110243 -0.000350498
F_rate[10]     0.133815   0.00015333
F_rate[11]     0.151447  0.000104032
F_rate[12]     0.162737  0.000255517
F_rate[13]     0.117278 6.48791e-005
F_rate[14]     0.170383 -0.000148266
F_rate[15]     0.181659 -0.000184915
F_rate[16]     0.163657  0.000133376
F_rate[17]      0.32105 -8.79162e-005
F_rate[18]     0.258747 2.29672e-005
F_rate[19]     0.257032 -0.000195483
F_rate[20]     0.253609  0.000320442
F_rate[21]     0.352847 -0.000413693
F_rate[22]     0.257225  0.000264762
F_rate[23]     0.424253 -0.000139655
F_rate[24]     0.353681  0.000144533
F_rate[25]      0.34896 -0.000370253
F_rate[26]     0.318071  0.000189975
F_rate[27]     0.311016  -0.00015833
F_rate[28]     0.430676  0.000118048
F_rate[29]     0.327225  0.000148128
F_rate[30]     0.491911 -1.87552e-005
Q_parm[1]      -7.9678 -4.69523e-006
