ParName   Value   Gradient
SR_parm[1]      6.90716 -0.000205394
recdev_early(-11)    -0.143627 -9.63651e-005
recdev_early(-10)    -0.199568 -2.69777e-005
recdev_early(-9)    -0.127111 -3.48013e-005
recdev_early(-8)   -0.0207136 -3.14577e-005
recdev_early(-7)    0.0226091 -5.23861e-005
recdev_early(-6)     0.010238 -4.4196e-005
recdev_early(-5)     -0.13611 -4.08022e-005
recdev_early(-4)     0.107207 -5.14579e-005
recdev_early(-3)   -0.0102613 -4.41117e-005
recdev_early(-2)    -0.128303 -4.46378e-005
recdev_early(-1)   -0.0455871 -4.20532e-005
recdev_early(0)   -0.0715875 -3.64456e-005
recdev1(1)     0.274613 -2.95811e-005
recdev1(2)   -0.0552814 -9.6069e-006
recdev1(3)    -0.181706 -6.78671e-006
recdev1(4)     0.351573 -8.92298e-006
recdev1(5)     0.204036 -2.90507e-006
recdev1(6)   0.00864711 4.33404e-006
recdev1(7)    0.0673895 3.58054e-006
recdev1(8)    0.0265055 1.92042e-006
recdev1(9)    0.0762004 -1.9972e-006
recdev1(10)    0.0560337 -3.64996e-006
recdev1(11)   -0.0372397 -2.46732e-006
recdev1(12)   0.00771103 -6.10993e-006
recdev1(13)   -0.0141706 -6.44843e-006
recdev1(14)    -0.123404 -1.47824e-006
recdev1(15)    0.0651029 -5.97654e-006
recdev1(16)     0.159843 -7.86266e-006
recdev1(17)    -0.203317 2.34196e-006
recdev1(18)   -0.0853813 3.82691e-007
recdev1(19)    -0.268467 7.05744e-006
recdev1(20)    0.0877553 4.03528e-007
recdev1(21)     0.121999  1.4534e-006
recdev1(22)    -0.090986 5.69507e-006
recdev1(23)     -0.24836 8.27226e-006
recdev1(24)     0.153233 8.71256e-007
recdev1(25)    -0.211091 3.70746e-006
recdev1(26)    -0.188932 4.08752e-006
recdev1(27)   -0.0156538 7.34523e-006
recdev1(28)     0.133701 1.12412e-005
recdev1(29)   -0.0448684 1.37719e-005
recdev1(30)   -0.0254852 1.69473e-005
F_rate[1]    0.0094331 -0.000155393
F_rate[2]    0.0278313 -4.14273e-005
F_rate[3]    0.0461154 -4.91349e-005
F_rate[4]    0.0624714 -5.49181e-005
F_rate[5]     0.049537 -2.58138e-005
F_rate[6]      0.08949 -3.42275e-005
F_rate[7]     0.089939 -3.16021e-005
F_rate[8]     0.192561 -1.53252e-005
F_rate[9]      0.11169 2.39806e-007
F_rate[10]     0.137054 9.19744e-006
F_rate[11]     0.155783 3.18793e-005
F_rate[12]     0.165314 -1.44447e-005
F_rate[13]     0.119807 8.18679e-006
F_rate[14]     0.173976 3.94024e-005
F_rate[15]     0.183449 -4.93796e-005
F_rate[16]      0.16652 2.88895e-005
F_rate[17]     0.323361 -3.28414e-005
F_rate[18]     0.264916 -1.09982e-005
F_rate[19]      0.26415 -2.42689e-005
F_rate[20]     0.259427  7.5277e-007
F_rate[21]     0.361145 2.36378e-005
F_rate[22]     0.262084 1.96306e-005
F_rate[23]     0.434243 4.89364e-005
F_rate[24]     0.357249 -1.76111e-005
F_rate[25]     0.352744 -8.06182e-005
F_rate[26]     0.321443 9.04566e-005
F_rate[27]     0.310554 -3.01075e-005
F_rate[28]     0.435636 -6.68711e-006
F_rate[29]     0.337803 -1.58958e-005
F_rate[30]     0.527113 6.31415e-006
Q_parm[1]     -7.94847 2.48299e-007
