ParName   Value   Gradient
mean_log_rec      13.7457 -6.91384e-006
log_Rzero      13.8029 4.53877e-007
rec_dev(-10)    -0.102064  6.8614e-007
rec_dev(-9)     -0.10348 1.45514e-006
rec_dev(-8)    0.0710605 -5.15519e-007
rec_dev(-7)    0.0327577 7.57125e-007
rec_dev(-6)   -0.0745167 2.19757e-006
rec_dev(-5)    0.0581129 2.78634e-006
rec_dev(-4)    0.0857403 1.67495e-006
rec_dev(-3)    -0.134296 2.74999e-006
rec_dev(-2)    0.0135646 1.85083e-006
rec_dev(-1)     0.141737 2.61559e-006
rec_dev(0)    0.0482332 1.39011e-006
rec_dev(1)    0.0637988 3.08217e-007
rec_dev(2)     0.279213 -8.13689e-007
rec_dev(3)  0.000592047  6.8026e-007
rec_dev(4)    -0.066168 7.12295e-007
rec_dev(5)     0.370639 2.07765e-006
rec_dev(6)     0.240976 -2.25095e-007
rec_dev(7)    0.0327617 -2.09511e-006
rec_dev(8)     0.199113 -2.37765e-006
rec_dev(9)  -0.00881793 -2.22623e-006
rec_dev(10)     0.168765 -4.67074e-006
rec_dev(11)    0.0877787 -6.89611e-006
rec_dev(12)   -0.0648846 -9.2783e-006
rec_dev(13)   -0.0977145 -9.73478e-006
rec_dev(14)    0.0814536 -1.24399e-005
rec_dev(15)   0.00301644 -1.0967e-005
rec_dev(16)     0.138059 -1.18571e-005
rec_dev(17)    0.0494973 -1.17536e-005
rec_dev(18)    -0.308762 -1.00682e-005
rec_dev(19)    -0.145837 -1.36456e-005
rec_dev(20)    -0.382166 -1.39508e-005
rec_dev(21)    0.0451822 -1.82503e-005
rec_dev(22)   -0.0247571 -2.11762e-005
rec_dev(23)    -0.381737 -1.29058e-005
rec_dev(24)    -0.315327 -1.0148e-005
rec_dev(25)    -0.143857 -6.35122e-006
rec_dev(26)    -0.497587 -3.25047e-007
rec_dev(27)    -0.279793 2.40374e-006
rec_dev(28)    -0.147125 2.57264e-006
rec_dev(29)    0.0701396 3.06346e-006
rec_dev(30)    -0.224555 -3.30017e-007
fmort(1,1)   0.00932334 -8.90526e-006
fmort(1,2)     0.027242 1.56369e-005
fmort(1,3)    0.0452124 4.66162e-006
fmort(1,4)    0.0615108 5.37792e-006
fmort(1,5)    0.0494751 -6.50559e-006
fmort(1,6)     0.088463 2.19515e-006
fmort(1,7)    0.0901778 4.83647e-006
fmort(1,8)     0.189405 1.75737e-006
fmort(1,9)     0.110623 4.67041e-006
fmort(1,10)     0.134334 2.37847e-006
fmort(1,11)      0.15361 -4.49096e-006
fmort(1,12)     0.163472 1.58792e-006
fmort(1,13)     0.119265 -3.35419e-006
fmort(1,14)     0.173621 -6.93668e-007
fmort(1,15)     0.183188 1.48904e-006
fmort(1,16)     0.164854  1.9074e-007
fmort(1,17)     0.319643 1.91431e-007
fmort(1,18)     0.256947 -2.4145e-006
fmort(1,19)     0.257493 -1.45829e-006
fmort(1,20)     0.254365 1.59323e-006
fmort(1,21)     0.347212 -2.94975e-007
fmort(1,22)     0.252028 2.86812e-006
fmort(1,23)     0.426695 2.73435e-006
fmort(1,24)     0.349401 1.72559e-006
fmort(1,25)     0.346015 -1.90397e-006
fmort(1,26)     0.319524 -5.09617e-006
fmort(1,27)     0.314857 -9.45864e-007
fmort(1,28)     0.439467 -2.04668e-006
fmort(1,29)     0.330082 -2.44583e-006
fmort(1,30)     0.491115 1.92572e-006
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.8862 1.66515e-008
repl_F     0.188815 -1.09202e-007
