ParName   Value   Gradient
SR_parm[1]      6.91004 -8.13561e-005
recdev_early(-11)  -0.00303441 -3.50759e-005
recdev_early(-10)  -0.00316998 -1.4104e-005
recdev_early(-9)   -0.0424158 -1.9554e-005
recdev_early(-8)    -0.145938 -9.47282e-006
recdev_early(-7)   -0.0952857 -1.37121e-005
recdev_early(-6)    0.0603901 -1.42602e-005
recdev_early(-5)   0.00794362 -1.62049e-005
recdev_early(-4)   -0.0361435 -1.07903e-005
recdev_early(-3)   -0.0141801 -9.90912e-006
recdev_early(-2)  -0.00310618 -7.95681e-006
recdev_early(-1)   -0.0606154 -1.28623e-006
recdev_early(0)   -0.0768893 3.49955e-006
recdev1(1)     0.257612 1.85322e-005
recdev1(2)   -0.0180173 1.80467e-005
recdev1(3)    -0.120043 1.65405e-005
recdev1(4)     0.234014 1.59189e-005
recdev1(5)     0.165517 1.15206e-005
recdev1(6)   -0.0158418 8.62463e-006
recdev1(7)     0.175172 3.22384e-006
recdev1(8)   -0.0198446 -3.28644e-006
recdev1(9)     0.119616 -1.11049e-005
recdev1(10)      0.12399 -1.86839e-005
recdev1(11)    -0.118721 -1.53734e-005
recdev1(12)    -0.106776 -1.61079e-005
recdev1(13)  0.000348653 -1.50961e-005
recdev1(14)  -0.00777833 -7.31807e-006
recdev1(15)    0.0700645 -3.13847e-006
recdev1(16)    0.0714877 2.50982e-006
recdev1(17)    -0.304664 1.01491e-005
recdev1(18)    -0.190413  1.1101e-005
recdev1(19)    -0.259083 1.26151e-005
recdev1(20)     0.162489 1.33197e-005
recdev1(21)         0.16 1.40315e-005
recdev1(22)    -0.100786 8.33441e-006
recdev1(23)    -0.148918 -2.71023e-006
recdev1(24)     0.033335 -1.80808e-005
recdev1(25)    -0.254111 -1.7308e-005
recdev1(26)   -0.0512355 -2.50586e-005
recdev1(27)       0.1079 -2.0786e-005
recdev1(28)     0.217281 -7.60139e-006
recdev1(29)    -0.169605 6.63838e-006
recdev1(30)   -0.0129893 9.50082e-006
F_rate[1]   0.00905101 -0.000206423
F_rate[2]    0.0262999 -0.000134076
F_rate[3]    0.0444953 -2.52259e-005
F_rate[4]    0.0603387 -1.46414e-005
F_rate[5]    0.0486636 -0.000116006
F_rate[6]    0.0872905  0.000165702
F_rate[7]     0.087923 -1.74679e-005
F_rate[8]     0.185786 -6.57625e-005
F_rate[9]     0.109615 9.52926e-005
F_rate[10]     0.134949 6.40623e-005
F_rate[11]     0.152923 -6.02074e-005
F_rate[12]     0.160537  0.000143963
F_rate[13]      0.11711  2.2684e-005
F_rate[14]     0.171764 -2.92284e-005
F_rate[15]     0.180837 1.67577e-005
F_rate[16]     0.163458 -5.37138e-005
F_rate[17]     0.318101 -9.69983e-005
F_rate[18]     0.261829 -1.32592e-005
F_rate[19]     0.260936 -4.20885e-005
F_rate[20]     0.258523 4.24046e-006
F_rate[21]     0.364687  0.000182613
F_rate[22]     0.267752 -0.000147093
F_rate[23]     0.438003 -4.19905e-005
F_rate[24]     0.360894 7.84983e-005
F_rate[25]     0.355008 -2.78803e-005
F_rate[26]      0.32413 6.68211e-005
F_rate[27]      0.31293 9.01087e-006
F_rate[28]     0.438667 -1.25798e-007
F_rate[29]      0.32991 -2.90099e-005
F_rate[30]     0.499245 -1.37647e-005
Q_parm[1]     -7.98044 -6.50435e-007
