ParName   Value   Gradient
mean_log_rec      13.7461 3.11178e-005
log_Rzero      13.7917 1.22764e-006
rec_dev(-10)     -0.12319 8.74931e-006
rec_dev(-9)    -0.162299 6.62254e-006
rec_dev(-8)   0.00782217 3.51658e-006
rec_dev(-7)    -0.121966 6.12006e-006
rec_dev(-6)    0.0801027  7.6723e-006
rec_dev(-5)   -0.0533581 8.82493e-006
rec_dev(-4)    0.0939083 9.51366e-006
rec_dev(-3)     0.151249  1.1319e-005
rec_dev(-2)    0.0600624 1.33338e-005
rec_dev(-1)   0.00221748 9.67077e-006
rec_dev(0)     0.071781 1.45461e-005
rec_dev(1)     0.106777 1.70663e-005
rec_dev(2)     0.273919 2.14286e-005
rec_dev(3)     0.023158  1.7957e-005
rec_dev(4)    -0.199949  1.2427e-005
rec_dev(5)     0.352125 5.19089e-005
rec_dev(6)     0.263308 3.54505e-005
rec_dev(7)    0.0467476 2.26488e-005
rec_dev(8)     0.161729 3.28809e-005
rec_dev(9)   -0.0274708 1.78164e-005
rec_dev(10)    0.0712643 2.22231e-005
rec_dev(11)    0.0811595 2.26922e-005
rec_dev(12)   -0.0238273  1.8852e-005
rec_dev(13)   -0.0356543  2.1419e-005
rec_dev(14)    0.0593404  2.2355e-005
rec_dev(15)   -0.0542897 2.01547e-005
rec_dev(16)     0.186614 1.73356e-005
rec_dev(17)     0.130861 1.20506e-005
rec_dev(18)     -0.32027 -4.38313e-006
rec_dev(19)    -0.142228 -5.48413e-006
rec_dev(20)    -0.326448 -1.22146e-005
rec_dev(21)    0.0249623 3.10539e-006
rec_dev(22)   -0.0268991 8.12285e-006
rec_dev(23)    -0.306206 3.33464e-006
rec_dev(24)     -0.41506 5.47532e-005
rec_dev(25)   -0.0955949 2.64365e-005
rec_dev(26)    -0.453378 6.18668e-005
rec_dev(27)    -0.397966 4.47378e-005
rec_dev(28)    -0.113138 4.19278e-005
rec_dev(29)   -0.0170284 2.98058e-005
rec_dev(30)    -0.240408 1.04501e-005
fmort(1,1)     0.009295 6.47157e-005
fmort(1,2)    0.0271609 -6.25469e-005
fmort(1,3)    0.0455582 2.65817e-005
fmort(1,4)    0.0610578 -8.88624e-007
fmort(1,5)    0.0487471 6.82278e-006
fmort(1,6)     0.088017  3.2167e-006
fmort(1,7)    0.0892895 3.54713e-006
fmort(1,8)     0.190736  1.8916e-006
fmort(1,9)     0.111113 7.29783e-009
fmort(1,10)     0.137504 2.42868e-006
fmort(1,11)     0.156334 2.21489e-006
fmort(1,12)     0.168435 2.62053e-006
fmort(1,13)     0.122021 3.50924e-006
fmort(1,14)     0.176914 3.50121e-006
fmort(1,15)     0.186734 3.32322e-008
fmort(1,16)     0.166886 2.64693e-006
fmort(1,17)     0.325539 2.08539e-007
fmort(1,18)      0.26329 7.17317e-006
fmort(1,19)     0.261437 1.10059e-005
fmort(1,20)     0.253176 5.24197e-006
fmort(1,21)     0.351598 -3.07862e-006
fmort(1,22)     0.253341 -1.1183e-005
fmort(1,23)     0.415166 -6.54064e-006
fmort(1,24)     0.342885 -4.51582e-006
fmort(1,25)     0.341275 -2.8187e-006
fmort(1,26)      0.31354  -2.129e-006
fmort(1,27)      0.30656 -2.97508e-006
fmort(1,28)     0.429203 -8.68172e-006
fmort(1,29)     0.325868 3.95471e-006
fmort(1,30)     0.488256 2.58268e-005
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]        -14.9 -9.84506e-007
repl_F     0.163758 -1.86361e-007
