ParName   Value   Gradient
SR_parm[1]      6.91385  0.000133072
recdev_early(-11)   -0.0707701 -1.90483e-005
recdev_early(-10)    -0.173139 9.26794e-006
recdev_early(-9)    -0.127881 -5.15079e-006
recdev_early(-8)    -0.075448 -5.84615e-006
recdev_early(-7)    -0.133861 -9.66433e-006
recdev_early(-6)   -0.0920891 -1.45156e-005
recdev_early(-5)    -0.130063 -9.60041e-006
recdev_early(-4)   -0.0183526 -1.29349e-005
recdev_early(-3)  -0.00939071 -1.17657e-005
recdev_early(-2)    0.0114446 -1.90894e-005
recdev_early(-1)     0.106487 -2.2454e-005
recdev_early(0)   -0.0162784 -2.03631e-005
recdev1(1)     0.167568 -5.4539e-005
recdev1(2)   -0.0363093 -3.43178e-005
recdev1(3)    -0.119673 -3.66801e-005
recdev1(4)     0.383215 -3.54546e-005
recdev1(5)     0.224403 -2.20553e-005
recdev1(6)    -0.131265 -1.21508e-005
recdev1(7)     0.146204 8.59345e-007
recdev1(8)    0.0337614 1.17463e-005
recdev1(9)    0.0877984  1.7592e-005
recdev1(10)    0.0506975 2.20244e-005
recdev1(11)    -0.113752 1.35451e-005
recdev1(12)   -0.0429473 1.39533e-005
recdev1(13)    0.0900982 1.69584e-005
recdev1(14)   -0.0872015 6.71667e-006
recdev1(15)     0.119698 1.81062e-005
recdev1(16)     0.109169 2.01368e-005
recdev1(17)    -0.251994 1.42537e-005
recdev1(18)    -0.117111 9.83165e-006
recdev1(19)    -0.299497 1.63269e-005
recdev1(20)    0.0522079 2.58784e-005
recdev1(21)    0.0644381 2.72015e-005
recdev1(22)    -0.117542 -2.03046e-006
recdev1(23)    -0.281138 9.93636e-006
recdev1(24)    0.0916196 2.68873e-005
recdev1(25)     -0.20581 8.04041e-006
recdev1(26)   -0.0338822 -3.22345e-007
recdev1(27)     0.103703 -6.64233e-006
recdev1(28)     0.183157 -1.68043e-005
recdev1(29)    -0.043201 -2.68834e-005
recdev1(30)   -0.0264139 -3.03425e-005
F_rate[1]   0.00931501 5.91685e-005
F_rate[2]    0.0274158  0.000178728
F_rate[3]    0.0458562 -0.000202911
F_rate[4]    0.0621287 8.21742e-005
F_rate[5]    0.0495043 -0.000118226
F_rate[6]    0.0885928 4.19716e-005
F_rate[7]    0.0882214 -3.62524e-005
F_rate[8]     0.186826  -0.00010599
F_rate[9]     0.109204 -5.22151e-005
F_rate[10]     0.132748 -1.88719e-005
F_rate[11]     0.151109 2.12231e-005
F_rate[12]     0.160605 -7.76241e-005
F_rate[13]     0.117015  0.000192683
F_rate[14]     0.169714 -0.000105708
F_rate[15]     0.180297  0.000125085
F_rate[16]     0.162308 2.35625e-005
F_rate[17]     0.310971 -7.69535e-007
F_rate[18]     0.254964 -3.05355e-005
F_rate[19]     0.249946 -1.10866e-005
F_rate[20]     0.246627 -0.000172271
F_rate[21]     0.341271  0.000122472
F_rate[22]     0.251037 9.32103e-005
F_rate[23]     0.414109 -6.02366e-005
F_rate[24]      0.34371 2.33054e-005
F_rate[25]     0.345843 6.32058e-005
F_rate[26]       0.3165  -9.461e-005
F_rate[27]     0.303968 1.09253e-005
F_rate[28]     0.419238 -7.97388e-005
F_rate[29]     0.314088  0.000152725
F_rate[30]     0.469049 -2.65706e-005
Q_parm[1]     -7.99048 1.57916e-006
