ParName   Value   Gradient
mean_log_rec       13.794 -2.25331e-005
log_Rzero      13.7854 3.41292e-006
rec_dev(-10)    -0.134545 -3.59347e-006
rec_dev(-9)    -0.126056 -1.40367e-005
rec_dev(-8)     0.157217 -1.35954e-005
rec_dev(-7)   -0.0785789   0.00013735
rec_dev(-6)     0.224093 -6.0158e-005
rec_dev(-5)   0.00666198 7.62085e-005
rec_dev(-4)    0.0236968 -1.55787e-005
rec_dev(-3)   -0.0190285 -5.58386e-005
rec_dev(-2)    0.0275147 -2.1327e-005
rec_dev(-1)     0.114897 -3.17537e-005
rec_dev(0)  -0.00694895 -2.74733e-006
rec_dev(1)    0.0472822 -1.91169e-005
rec_dev(2)     0.220147 -1.47252e-005
rec_dev(3)   -0.0770329 5.50419e-005
rec_dev(4)    -0.166374  3.7718e-005
rec_dev(5)     0.290334 3.50353e-005
rec_dev(6)     0.206033 2.06016e-005
rec_dev(7)     0.024276 6.72629e-005
rec_dev(8)     0.149471 3.79788e-005
rec_dev(9)     -0.13196 -9.34635e-005
rec_dev(10)     0.132472 4.68286e-005
rec_dev(11)    -0.045644 -6.33674e-005
rec_dev(12)    -0.179854 5.10697e-005
rec_dev(13)   -0.0340708 6.08572e-005
rec_dev(14)   -0.0358639 2.02204e-005
rec_dev(15)    -0.222129  0.000210743
rec_dev(16)     0.136769 5.69682e-005
rec_dev(17)    0.0248672 9.50627e-006
rec_dev(18)    -0.248335 -1.60395e-006
rec_dev(19)    -0.227569 -0.000104882
rec_dev(20)    -0.482771 -0.000149271
rec_dev(21)     0.022167 4.12479e-006
rec_dev(22)   -0.0659447 -4.04691e-005
rec_dev(23)    -0.288188 -0.000276826
rec_dev(24)    -0.431606 -1.76987e-005
rec_dev(25)    -0.162872 -6.77235e-005
rec_dev(26)    -0.461499 -9.27837e-005
rec_dev(27)     -0.28911 -0.000129477
rec_dev(28)      -0.2064 -0.000101157
rec_dev(29)    -0.202938 -4.42668e-005
rec_dev(30)     -0.24622 -9.60347e-006
fmort(1,1)   0.00878493 7.62629e-005
fmort(1,2)    0.0257497 4.20124e-006
fmort(1,3)    0.0435325 -6.8057e-006
fmort(1,4)    0.0583058 4.30666e-006
fmort(1,5)    0.0473797 -1.04828e-005
fmort(1,6)    0.0849667 1.33699e-005
fmort(1,7)    0.0869558 1.25658e-005
fmort(1,8)      0.18449 2.14641e-005
fmort(1,9)     0.108394 1.65163e-005
fmort(1,10)     0.133498 1.27091e-005
fmort(1,11)     0.151349 -1.63279e-006
fmort(1,12)     0.164038 -1.26069e-005
fmort(1,13)     0.117875 -3.04532e-005
fmort(1,14)     0.173808 -1.75196e-005
fmort(1,15)     0.185152 -2.01323e-005
fmort(1,16)     0.167626 -2.2506e-005
fmort(1,17)     0.326013 -4.15148e-005
fmort(1,18)     0.266402 3.38895e-005
fmort(1,19)     0.263393  2.8998e-005
fmort(1,20)     0.262029 6.30493e-005
fmort(1,21)     0.356718 3.97898e-005
fmort(1,22)     0.261901 4.13797e-005
fmort(1,23)     0.436298 1.17652e-005
fmort(1,24)     0.358501 -2.30561e-005
fmort(1,25)     0.351236 -1.92116e-005
fmort(1,26)     0.323229 3.45112e-005
fmort(1,27)      0.31151 3.47991e-005
fmort(1,28)     0.431284 3.49435e-005
fmort(1,29)     0.323285 1.05049e-005
fmort(1,30)     0.486474 -0.000102617
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.8728 -3.65179e-007
repl_F      0.14373 -1.05459e-006
