ParName   Value   Gradient
SR_parm[1]      6.91887  0.000193195
recdev_early(-11)    -0.172913  9.5054e-005
recdev_early(-10)    -0.109906 4.78209e-005
recdev_early(-9)     0.130867 5.83995e-005
recdev_early(-8)    -0.225837 4.55829e-005
recdev_early(-7)   -0.0626506 6.00818e-005
recdev_early(-6)   -0.0662995 5.79127e-005
recdev_early(-5)    0.0628215 7.35632e-005
recdev_early(-4)   -0.0974379 5.85541e-005
recdev_early(-3)   -0.0211826 7.17219e-005
recdev_early(-2)    0.0366763 7.15616e-005
recdev_early(-1)    0.0606023  6.9763e-005
recdev_early(0)    0.0187303 5.76981e-005
recdev1(1)     0.139227 4.91503e-005
recdev1(2)   -0.0871309 2.54079e-005
recdev1(3)    -0.194692 1.55137e-005
recdev1(4)     0.302272 1.90844e-005
recdev1(5)     0.244583 1.55363e-005
recdev1(6)   -0.0213444 1.05634e-005
recdev1(7)     0.131214 2.08489e-005
recdev1(8)   0.00978639 2.58773e-005
recdev1(9)    0.0342745 3.23444e-005
recdev1(10)    0.0689966 4.60946e-005
recdev1(11)    -0.129722 4.23905e-005
recdev1(12)   -0.0474593 4.60493e-005
recdev1(13)    -0.097883 4.00528e-005
recdev1(14)   -0.0793792 3.37695e-005
recdev1(15)    0.0945996 2.58916e-005
recdev1(16)     0.112994 8.37978e-006
recdev1(17)    -0.195496 -1.48085e-005
recdev1(18)    -0.117602 -3.2417e-005
recdev1(19)    -0.287534 -4.99026e-005
recdev1(20)     0.129142 -8.71219e-005
recdev1(21)     0.106233 -9.22052e-005
recdev1(22)   -0.0915431 -6.70343e-005
recdev1(23)    -0.284596 -4.22685e-005
recdev1(24)     0.154877 -3.81953e-005
recdev1(25)    -0.245986 -1.63288e-005
recdev1(26)   -0.0539711 -5.91719e-006
recdev1(27)      0.16452 1.30701e-006
recdev1(28)      0.17646 -5.52204e-006
recdev1(29)    0.0823725 -6.26821e-006
recdev1(30)   -0.0172106 -1.49801e-006
F_rate[1]    0.0093501 -3.22581e-005
F_rate[2]    0.0274647  0.000109446
F_rate[3]    0.0452125 1.14434e-005
F_rate[4]    0.0616293  0.000169804
F_rate[5]    0.0491393  0.000245547
F_rate[6]    0.0877189 3.11547e-005
F_rate[7]    0.0889499 3.18458e-005
F_rate[8]     0.188797 7.97151e-005
F_rate[9]     0.110037 -0.000113178
F_rate[10]     0.134044 -4.30442e-005
F_rate[11]     0.151171 3.71166e-005
F_rate[12]     0.163409 -0.000108893
F_rate[13]     0.117537 -0.000200043
F_rate[14]     0.172022 4.91668e-005
F_rate[15]      0.18371 -4.52307e-005
F_rate[16]     0.165103 4.79736e-005
F_rate[17]     0.324834  0.000155731
F_rate[18]     0.268079 -3.96087e-005
F_rate[19]     0.266744  0.000125317
F_rate[20]      0.26412  0.000103741
F_rate[21]      0.36247  0.000133972
F_rate[22]     0.264167 -0.000187696
F_rate[23]     0.434564 -4.8464e-005
F_rate[24]     0.359513 -0.000283859
F_rate[25]      0.35846  0.000427404
F_rate[26]      0.32636 -7.81337e-005
F_rate[27]     0.313177  -0.00015507
F_rate[28]     0.432262 3.26034e-005
F_rate[29]     0.318529 1.19595e-005
F_rate[30]      0.47578 -1.1266e-005
Q_parm[1]     -7.98132 2.04417e-006
