ParName   Value   Gradient
mean_log_rec      13.7415  3.6717e-006
log_Rzero      13.8152 -1.58149e-006
rec_dev(-10)    -0.017713 -6.82931e-006
rec_dev(-9)   -0.0497607 -1.27792e-005
rec_dev(-8)     0.124578 -2.51421e-006
rec_dev(-7)   -0.0163346 -9.61455e-006
rec_dev(-6)   -0.0185762 -1.02586e-005
rec_dev(-5)   0.00533653 -8.96065e-006
rec_dev(-4)    -0.139172 -1.42124e-005
rec_dev(-3)   -0.0504202 -1.31349e-005
rec_dev(-2)    0.0589035 -1.22005e-005
rec_dev(-1)    0.0846086 -1.06738e-005
rec_dev(0)    0.0705067   -8.18e-006
rec_dev(1)    0.0676507 -5.22802e-006
rec_dev(2)     0.171981 -4.60985e-006
rec_dev(3)   -0.0150817 -2.96177e-006
rec_dev(4)    -0.139264 -1.66191e-006
rec_dev(5)     0.360118 7.34376e-006
rec_dev(6)     0.174472 3.91302e-006
rec_dev(7)    0.0695746 4.52701e-006
rec_dev(8)     0.239544 1.26057e-005
rec_dev(9)    0.0709072  5.7362e-006
rec_dev(10)     0.146775 1.30798e-005
rec_dev(11)     0.127147 1.23343e-005
rec_dev(12)    -0.062288 6.21053e-006
rec_dev(13)    -0.115833 4.49587e-006
rec_dev(14)     0.104711 1.10856e-005
rec_dev(15)   -0.0320662  5.3373e-006
rec_dev(16)    0.0807802 1.14728e-005
rec_dev(17)     0.144529 8.79358e-006
rec_dev(18)    -0.233284 -4.38302e-007
rec_dev(19)    -0.211066 -6.9721e-007
rec_dev(20)     -0.36501 -2.89079e-006
rec_dev(21)    0.0365106 5.47418e-006
rec_dev(22)    0.0216025 7.18398e-006
rec_dev(23)    -0.213799 4.64879e-006
rec_dev(24)    -0.491108 1.06954e-006
rec_dev(25)    -0.177111 1.65934e-005
rec_dev(26)    -0.354809 1.15392e-005
rec_dev(27)    -0.375186  1.4597e-005
rec_dev(28)    -0.205704 1.47707e-005
rec_dev(29)    -0.105619 8.83144e-006
rec_dev(30)     -0.21416 2.87166e-006
fmort(1,1)   0.00937643 -9.61127e-005
fmort(1,2)    0.0276722 -1.49578e-005
fmort(1,3)    0.0456759 -7.24459e-006
fmort(1,4)    0.0622112 -9.46659e-006
fmort(1,5)    0.0504399 -1.25086e-005
fmort(1,6)    0.0910811 -5.15956e-006
fmort(1,7)     0.093546 8.56122e-008
fmort(1,8)     0.197514 -2.47273e-006
fmort(1,9)     0.115891 1.91935e-007
fmort(1,10)     0.141899 1.16143e-006
fmort(1,11)     0.158373 -1.90026e-006
fmort(1,12)     0.169991 -1.19307e-006
fmort(1,13)     0.121582 1.96983e-006
fmort(1,14)     0.175291 4.71329e-006
fmort(1,15)     0.186511 2.00669e-006
fmort(1,16)     0.167768 -2.41484e-008
fmort(1,17)     0.327758 -1.89342e-006
fmort(1,18)     0.265858 1.94011e-006
fmort(1,19)     0.261082  5.4318e-006
fmort(1,20)     0.256704 5.24476e-006
fmort(1,21)     0.359574 -6.69106e-007
fmort(1,22)     0.260007 -2.65368e-006
fmort(1,23)     0.428786 -1.23206e-006
fmort(1,24)     0.354893  3.8747e-007
fmort(1,25)      0.35483 -2.84334e-006
fmort(1,26)     0.326168 -4.59903e-006
fmort(1,27)      0.31861 -6.93838e-007
fmort(1,28)     0.447221 2.68262e-006
fmort(1,29)     0.344073  5.3221e-006
fmort(1,30)     0.528898 2.79478e-006
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.8389 4.54434e-007
repl_F     0.147345 -2.30887e-007
