ParName   Value   Gradient
mean_log_rec      13.7081 -0.000221359
log_Rzero      13.7938 1.84774e-006
rec_dev(-10)    -0.114163   0.00011553
rec_dev(-9)    -0.082781 4.80785e-005
rec_dev(-8)    0.0330841 8.66684e-005
rec_dev(-7)    -0.128926 -6.17134e-005
rec_dev(-6)    0.0476598 5.68026e-005
rec_dev(-5)    0.0102216 8.07594e-005
rec_dev(-4)    0.0422129 4.29742e-005
rec_dev(-3)     0.058407 5.28037e-005
rec_dev(-2)   -0.0242961 -4.75242e-005
rec_dev(-1)    0.0802282 -1.3188e-005
rec_dev(0)    0.0276484 -7.59653e-005
rec_dev(1)    0.0843875 -0.000145969
rec_dev(2)     0.336006  -0.00032336
rec_dev(3)   -0.0213551 -0.000431239
rec_dev(4)    -0.173716 -0.000469222
rec_dev(5)     0.428899 -0.000317993
rec_dev(6)     0.410084 -0.000621193
rec_dev(7)    0.0314715 -0.000327385
rec_dev(8)     0.124377  -0.00034889
rec_dev(9)    0.0406609 -0.000400401
rec_dev(10)     0.165139 3.99093e-005
rec_dev(11)     0.161048 -0.000168469
rec_dev(12)   -0.0941384 -0.000311333
rec_dev(13)     0.055211  -0.00016642
rec_dev(14)     0.118412 7.07012e-006
rec_dev(15)  -0.00952998 -5.22737e-005
rec_dev(16)     0.143852  0.000108812
rec_dev(17)     0.179008  0.000176711
rec_dev(18)    -0.279519 -0.000182892
rec_dev(19)   -0.0881501 -7.64939e-005
rec_dev(20)     -0.24162 -0.000480509
rec_dev(21)    0.0356457 -1.53798e-005
rec_dev(22)   -0.0411173 1.83952e-005
rec_dev(23)    -0.236814 -0.000577824
rec_dev(24)    -0.354994  0.000165904
rec_dev(25)   -0.0280495 -0.000229265
rec_dev(26)    -0.454728  0.000204345
rec_dev(27)    -0.235191 -0.000313194
rec_dev(28)   -0.0677693 -0.000116471
rec_dev(29)   -0.0056708 -6.43628e-005
rec_dev(30)    -0.402876 4.76858e-005
fmort(1,1)   0.00965952  0.000341576
fmort(1,2)    0.0282324  0.000321557
fmort(1,3)    0.0471236   0.00031896
fmort(1,4)    0.0639184  0.000222025
fmort(1,5)    0.0514613 8.55224e-005
fmort(1,6)    0.0924649 2.54783e-005
fmort(1,7)    0.0931413 -4.87316e-005
fmort(1,8)     0.195554 1.57431e-005
fmort(1,9)     0.115061 -0.000126549
fmort(1,10)     0.140774 -0.000106969
fmort(1,11)     0.161646 -9.99627e-005
fmort(1,12)     0.172107 -9.63188e-005
fmort(1,13)      0.12402 -0.000142091
fmort(1,14)     0.180247 -9.04545e-005
fmort(1,15)     0.190084  1.6643e-005
fmort(1,16)     0.170971 -7.76331e-005
fmort(1,17)     0.335407 -3.58511e-005
fmort(1,18)     0.271313 -7.81409e-005
fmort(1,19)      0.26758 -7.15712e-006
fmort(1,20)     0.262406 -5.08642e-005
fmort(1,21)     0.360322 6.32055e-005
fmort(1,22)     0.261362 2.66667e-005
fmort(1,23)     0.428184   7.004e-005
fmort(1,24)     0.360023 -2.23219e-005
fmort(1,25)     0.357257 3.59462e-005
fmort(1,26)     0.325477 2.92923e-006
fmort(1,27)     0.318516 3.92188e-005
fmort(1,28)     0.446362 3.21397e-005
fmort(1,29)     0.331062 -2.81489e-005
fmort(1,30)      0.49751 -6.20654e-005
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.8631 -4.82765e-007
repl_F     0.125073 -1.88266e-006
