ParName   Value   Gradient
mean_log_rec       13.762 1.98629e-005
log_Rzero      13.7799 -1.15874e-005
rec_dev(-10)    -0.183736 -7.27295e-006
rec_dev(-9)     0.152473 7.14513e-006
rec_dev(-8)    -0.091373 -6.67484e-006
rec_dev(-7)    0.0726611 -0.000113648
rec_dev(-6)    0.0390506 9.22582e-005
rec_dev(-5)   -0.0479957 6.33202e-006
rec_dev(-4)    0.0907436 -3.66145e-005
rec_dev(-3)    0.0185345 6.60604e-005
rec_dev(-2)   -0.0651828 2.46152e-005
rec_dev(-1)    0.0790078 8.57339e-006
rec_dev(0)    0.0264288 1.56221e-005
rec_dev(1)     0.044643 3.75356e-005
rec_dev(2)     0.198702 -1.49248e-005
rec_dev(3)    0.0151931 5.22414e-005
rec_dev(4)    -0.143112 -4.02828e-006
rec_dev(5)     0.370896 8.99743e-005
rec_dev(6)     0.241432 4.85444e-006
rec_dev(7)    0.0117798 -5.92252e-008
rec_dev(8)     0.223362 4.53273e-005
rec_dev(9)    0.0621461 4.46427e-006
rec_dev(10)    0.0705625 7.94963e-005
rec_dev(11)     0.177316 -4.76896e-005
rec_dev(12)   -0.0832845 -6.13617e-005
rec_dev(13)    0.0111583 -4.38578e-005
rec_dev(14)    0.0181771 -3.79669e-005
rec_dev(15)    -0.119508 -8.76869e-005
rec_dev(16)    0.0865024 -8.23257e-006
rec_dev(17)    0.0168774 -4.32203e-006
rec_dev(18)     -0.25039 1.28016e-006
rec_dev(19)    -0.153094 2.98841e-005
rec_dev(20)    -0.398882 4.55266e-006
rec_dev(21)    -0.030293 4.09514e-005
rec_dev(22)  -0.00991974 2.02247e-005
rec_dev(23)    -0.327762 -1.72854e-005
rec_dev(24)    -0.380243  0.000106289
rec_dev(25)    -0.185122 1.84383e-005
rec_dev(26)    -0.353766 5.26837e-005
rec_dev(27)    -0.238896 8.50135e-005
rec_dev(28)    -0.147092 4.67133e-005
rec_dev(29)    -0.112955 4.85672e-006
rec_dev(30)     -0.30511 1.39528e-005
fmort(1,1)   0.00918179 -0.000215021
fmort(1,2)    0.0268884 -5.56813e-005
fmort(1,3)    0.0450024 -7.45468e-005
fmort(1,4)    0.0614918 -1.30914e-005
fmort(1,5)    0.0489047 4.63921e-005
fmort(1,6)    0.0884567 2.11546e-005
fmort(1,7)    0.0891981 3.07782e-005
fmort(1,8)     0.190888 2.21522e-005
fmort(1,9)     0.110942 5.33276e-005
fmort(1,10)     0.135929 6.09452e-005
fmort(1,11)      0.15258 6.74008e-005
fmort(1,12)     0.163668 3.63548e-005
fmort(1,13)     0.117269  5.7551e-006
fmort(1,14)     0.169711 -8.48924e-006
fmort(1,15)     0.177174  3.7561e-008
fmort(1,16)     0.159285 4.81568e-006
fmort(1,17)     0.315858 1.88548e-006
fmort(1,18)     0.254901 -6.17846e-006
fmort(1,19)     0.256101 2.22042e-006
fmort(1,20)     0.250472 1.90468e-005
fmort(1,21)     0.347397 2.49049e-005
fmort(1,22)     0.249008  3.3246e-006
fmort(1,23)     0.416223 -4.61444e-005
fmort(1,24)     0.344089 -9.69446e-005
fmort(1,25)     0.341197 -5.74274e-005
fmort(1,26)     0.313563 7.16755e-005
fmort(1,27)     0.304348  0.000133404
fmort(1,28)     0.418586 6.58166e-005
fmort(1,29)     0.310592 -9.96787e-005
fmort(1,30)      0.46482  9.5501e-006
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.9225   -2.47e-007
repl_F     0.131948 -1.04314e-006
