ParName   Value   Gradient
mean_log_rec      13.7448 1.41065e-006
log_Rzero      13.8292 -4.21516e-007
rec_dev(-10)   0.00655585 -2.53958e-006
rec_dev(-9)    0.0619994 -3.19381e-006
rec_dev(-8)   -0.0726905 -2.76612e-006
rec_dev(-7)   -0.0964018 -2.87707e-006
rec_dev(-6)    0.0257023 -5.29192e-006
rec_dev(-5)     -0.14541 -3.12163e-006
rec_dev(-4)     0.139096 -7.7035e-006
rec_dev(-3)     0.027887 -5.88019e-006
rec_dev(-2)   -0.0359309 -4.8136e-006
rec_dev(-1)    0.0348775 -4.88428e-006
rec_dev(0)    0.0840952 -2.42018e-006
rec_dev(1)    0.0945421 -1.77221e-006
rec_dev(2)     0.360089 -5.90581e-007
rec_dev(3)  -0.00618619 4.79726e-007
rec_dev(4)    -0.122676 1.43469e-006
rec_dev(5)     0.428244 4.66844e-006
rec_dev(6)     0.190005 3.73431e-006
rec_dev(7)    0.0396839 4.18248e-006
rec_dev(8)     0.124709 5.11756e-006
rec_dev(9)   -0.0392212 5.87247e-006
rec_dev(10)     0.110845  5.7721e-006
rec_dev(11)    0.0935667 5.46853e-006
rec_dev(12)   -0.0999054 6.15573e-006
rec_dev(13)   -0.0801788 5.73389e-006
rec_dev(14)    0.0102148 5.08834e-006
rec_dev(15)    -0.115323 5.35774e-006
rec_dev(16)    0.0546476 6.63548e-006
rec_dev(17)     0.173558 6.54829e-006
rec_dev(18)    -0.239215  2.7886e-006
rec_dev(19)    -0.163203 1.54385e-006
rec_dev(20)    -0.408807 8.62688e-007
rec_dev(21)   -0.0317048 2.37725e-006
rec_dev(22)    -0.069867 2.08614e-006
rec_dev(23)    -0.117851 2.71653e-006
rec_dev(24)    -0.356503 3.62853e-007
rec_dev(25)    -0.139916 3.03058e-007
rec_dev(26)    -0.425713 -8.29322e-009
rec_dev(27)    -0.289566 -5.20378e-007
rec_dev(28)    -0.151287 -8.22921e-007
rec_dev(29)   -0.0571052 -3.4404e-007
rec_dev(30)    -0.319903 -1.37217e-006
fmort(1,1)   0.00925001 -3.30186e-005
fmort(1,2)    0.0270155 -1.61517e-005
fmort(1,3)    0.0455573 -5.3463e-006
fmort(1,4)    0.0614008 -3.35485e-006
fmort(1,5)    0.0488137 -3.60109e-006
fmort(1,6)    0.0874088 -3.45328e-006
fmort(1,7)    0.0884781 -2.91571e-006
fmort(1,8)     0.187781 -1.02231e-006
fmort(1,9)     0.110315 -6.76316e-007
fmort(1,10)     0.135209 5.89079e-008
fmort(1,11)     0.153769 2.03494e-007
fmort(1,12)     0.167669 4.41218e-007
fmort(1,13)     0.121849 9.05261e-007
fmort(1,14)     0.176782 1.30896e-006
fmort(1,15)     0.189288 -1.83256e-007
fmort(1,16)     0.170827 1.34185e-007
fmort(1,17)     0.341896 -1.13187e-006
fmort(1,18)     0.280407 1.03917e-006
fmort(1,19)     0.277199 2.05322e-006
fmort(1,20)     0.274064 1.72794e-006
fmort(1,21)     0.382162 -1.61941e-007
fmort(1,22)     0.281472 -4.18318e-007
fmort(1,23)     0.469027 -4.65377e-007
fmort(1,24)     0.390251 3.10617e-008
fmort(1,25)     0.389688  6.2975e-007
fmort(1,26)     0.357983 1.25443e-006
fmort(1,27)       0.3466 8.45749e-007
fmort(1,28)     0.478121 -5.33916e-008
fmort(1,29)      0.36196 -3.73475e-007
fmort(1,30)     0.551433 5.98888e-007
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.8467 -1.47758e-007
repl_F     0.149364 2.75718e-007
