ParName   Value   Gradient
SR_parm[1]       6.9072  0.000233101
recdev_early(-11)    -0.131509  0.000112151
recdev_early(-10)    -0.117976 4.88369e-005
recdev_early(-9) -0.000475819 3.42048e-005
recdev_early(-8)    -0.183194 4.41249e-005
recdev_early(-7)    0.0257716 4.78596e-005
recdev_early(-6)   -0.0829046  5.1002e-005
recdev_early(-5)    -0.103958  5.5145e-005
recdev_early(-4)   -0.0518958 5.97975e-005
recdev_early(-3)   -0.0238661  5.4245e-005
recdev_early(-2)   0.00194011 5.22443e-005
recdev_early(-1)    0.0724081  5.0419e-005
recdev_early(0)  -0.00996131 4.35306e-005
recdev1(1)     0.254459 2.23227e-005
recdev1(2)    -0.127947 1.14625e-005
recdev1(3)    -0.115447 9.66117e-006
recdev1(4)     0.306086 2.24358e-005
recdev1(5)     0.259843 1.72861e-005
recdev1(6)    -0.068961 7.24485e-006
recdev1(7)      0.11091  5.8755e-006
recdev1(8)    -0.111454 2.31821e-007
recdev1(9)     0.093217 -4.8168e-006
recdev1(10)     0.101056 -1.28575e-005
recdev1(11)    -0.125084 -1.59428e-005
recdev1(12)     0.044742 -2.38796e-005
recdev1(13)    0.0256275 -2.77324e-005
recdev1(14)    0.0259432 -2.88494e-005
recdev1(15)     0.174058 -3.87214e-005
recdev1(16)    0.0111107 -3.18052e-005
recdev1(17)     -0.26114 -2.77245e-005
recdev1(18)   -0.0987768 -2.31782e-005
recdev1(19)    -0.222139 -2.1758e-005
recdev1(20)     0.142687 -1.24888e-005
recdev1(21)    0.0200051 -5.54766e-006
recdev1(22)   -0.0702867 2.00139e-006
recdev1(23)    -0.219993 1.35257e-005
recdev1(24)    0.0827255 4.28623e-005
recdev1(25)    -0.293263 3.46024e-005
recdev1(26)    -0.210383 4.33178e-005
recdev1(27)    0.0790387 4.83559e-005
recdev1(28)     0.164026 1.94269e-005
recdev1(29)    0.0503614 -7.35447e-006
recdev1(30)   -0.0210208 -1.85292e-005
F_rate[1]   0.00952062  0.000547931
F_rate[2]    0.0278326 -1.91576e-005
F_rate[3]    0.0458446  0.000153138
F_rate[4]     0.061852 -2.42477e-005
F_rate[5]     0.049546 -6.44429e-006
F_rate[6]    0.0887153 3.08047e-005
F_rate[7]    0.0898887 -1.41872e-005
F_rate[8]     0.188487 -4.81962e-005
F_rate[9]     0.111194 -3.61247e-005
F_rate[10]      0.13509  0.000129522
F_rate[11]     0.154177 -6.51138e-005
F_rate[12]     0.166705 6.23101e-005
F_rate[13]     0.119762 -8.03198e-005
F_rate[14]     0.173385  0.000115418
F_rate[15]     0.183804 -5.55626e-006
F_rate[16]     0.163926 1.18371e-005
F_rate[17]      0.31847 -6.5242e-005
F_rate[18]      0.26085  0.000117845
F_rate[19]     0.258287 -0.000105719
F_rate[20]     0.251203 2.27687e-005
F_rate[21]     0.353537 4.18494e-005
F_rate[22]     0.256023 -0.000105933
F_rate[23]     0.420146 1.54769e-005
F_rate[24]     0.346786 -7.05446e-005
F_rate[25]     0.342265 8.80971e-005
F_rate[26]     0.314033 -0.000147593
F_rate[27]     0.306822 2.34521e-005
F_rate[28]     0.433272 -4.87987e-005
F_rate[29]     0.330524  7.6028e-005
F_rate[30]     0.508671  3.1569e-005
Q_parm[1]      -7.9832  1.1118e-006
