ParName   Value   Gradient
mean_log_rec       13.764  0.000121013
log_Rzero      13.8127 2.47704e-005
rec_dev(-10)   -0.0758474 4.91909e-005
rec_dev(-9)   -0.0621267 6.55687e-005
rec_dev(-8)   -0.0103755  0.000107188
rec_dev(-7)   -0.0752577  0.000146236
rec_dev(-6)   -0.0124524  0.000150049
rec_dev(-5)   -0.0113832  0.000195283
rec_dev(-4)    0.0187485  0.000225743
rec_dev(-3)    0.0919235  0.000271883
rec_dev(-2)     0.019636  0.000218321
rec_dev(-1)      0.15558  0.000247973
rec_dev(0)   -0.0159066  0.000191111
rec_dev(1)     0.115402  0.000173226
rec_dev(2)     0.287615  0.000188194
rec_dev(3)   -0.0088293  0.000111201
rec_dev(4)    -0.079525 8.19605e-005
rec_dev(5)     0.297492 8.42964e-005
rec_dev(6)     0.321404 7.10869e-005
rec_dev(7)    0.0176038 3.61755e-005
rec_dev(8)     0.136323 3.83635e-005
rec_dev(9)     0.011077  2.8304e-005
rec_dev(10)     0.115668 2.40314e-005
rec_dev(11)    0.0746723 1.95779e-005
rec_dev(12)    -0.147965 9.60379e-006
rec_dev(13)    -0.154648 9.41113e-006
rec_dev(14)    0.0302684 1.50717e-005
rec_dev(15)     -0.10838 1.21887e-005
rec_dev(16)    0.0639728 2.07327e-005
rec_dev(17)    0.0738322 2.38452e-005
rec_dev(18)    -0.251162 1.06186e-005
rec_dev(19)    -0.236721 1.46226e-005
rec_dev(20)     -0.29734  1.8827e-005
rec_dev(21)   -0.0298827 1.77677e-005
rec_dev(22)   -0.0359314  1.7824e-005
rec_dev(23)    -0.281835 1.59277e-005
rec_dev(24)    -0.386724 1.25519e-005
rec_dev(25)     -0.01571  8.8328e-006
rec_dev(26)    -0.492323 -1.67041e-006
rec_dev(27)    -0.335642 -1.27565e-005
rec_dev(28)    -0.130166 -1.83454e-005
rec_dev(29)   -0.0786764 -1.83726e-005
rec_dev(30)    -0.198125 -1.33994e-005
fmort(1,1)   0.00916075  0.000844042
fmort(1,2)    0.0265795  0.000420973
fmort(1,3)     0.044298  0.000232718
fmort(1,4)    0.0602124  0.000147839
fmort(1,5)    0.0477512  0.000148378
fmort(1,6)    0.0863511 8.03168e-005
fmort(1,7)    0.0874809 7.00203e-005
fmort(1,8)     0.185015 2.67917e-005
fmort(1,9)     0.107743 3.41238e-005
fmort(1,10)     0.131748  2.3153e-005
fmort(1,11)     0.150374 1.73367e-005
fmort(1,12)     0.160527 1.37528e-005
fmort(1,13)     0.116945  1.2616e-005
fmort(1,14)     0.170233 7.14284e-006
fmort(1,15)     0.181634 3.07723e-006
fmort(1,16)      0.16436 1.24513e-006
fmort(1,17)     0.321361 2.07037e-007
fmort(1,18)     0.264152 5.58629e-007
fmort(1,19)     0.262797 1.75274e-006
fmort(1,20)     0.259915 -2.71115e-006
fmort(1,21)      0.35918 -5.65552e-007
fmort(1,22)     0.263196 -5.07977e-008
fmort(1,23)     0.430958 -1.57522e-006
fmort(1,24)     0.356061 6.28548e-007
fmort(1,25)     0.354636 3.96495e-006
fmort(1,26)     0.319721 5.63136e-006
fmort(1,27)     0.306021 1.01532e-005
fmort(1,28)     0.425529 5.87203e-006
fmort(1,29)     0.318679 3.46116e-006
fmort(1,30)     0.471149 -1.18825e-005
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.8695 -8.77419e-007
repl_F     0.167412 9.66637e-007
