ParName   Value   Gradient
SR_parm[1]      6.90953 8.74255e-006
recdev_early(-11)    -0.158643 -4.79326e-006
recdev_early(-10)    -0.154821 -4.27649e-006
recdev_early(-9)    0.0199394 -7.1179e-006
recdev_early(-8)   -0.0557138 -4.4611e-006
recdev_early(-7)    0.0167691 -4.47957e-006
recdev_early(-6)     -0.15352 -4.42292e-006
recdev_early(-5)    -0.059142 -4.04715e-006
recdev_early(-4)    0.0266669 -3.89343e-006
recdev_early(-3)   -0.0627694 -2.76301e-006
recdev_early(-2)    -0.124369 -1.4556e-006
recdev_early(-1)   -0.0632489 1.81946e-007
recdev_early(0)     0.039189 2.05449e-006
recdev1(1)     0.143692 2.53038e-007
recdev1(2)   -0.0608662 5.84996e-007
recdev1(3)    -0.134449 2.25364e-007
recdev1(4)     0.317597 -1.0171e-008
recdev1(5)     0.287365 -2.23367e-006
recdev1(6)    -0.010601 -3.64281e-006
recdev1(7)     0.231428 -5.67165e-006
recdev1(8)   0.00145332 -6.76017e-006
recdev1(9)     0.105809 -1.00247e-005
recdev1(10)    0.0222833 -1.1364e-005
recdev1(11)    -0.168736 -1.0726e-005
recdev1(12)   -0.0130468 -1.23645e-005
recdev1(13)  -0.00528262 -1.18649e-005
recdev1(14)   0.00778861 -1.03006e-005
recdev1(15)     0.151603 -9.83378e-006
recdev1(16)    0.0689411 -7.28599e-006
recdev1(17)    -0.207418 -4.39012e-006
recdev1(18)    -0.187244 -3.0912e-006
recdev1(19)     -0.29876 -3.97758e-007
recdev1(20)     0.225038  4.8095e-006
recdev1(21)     0.135943 9.74158e-006
recdev1(22)   -0.0288299 1.23803e-005
recdev1(23)    -0.173539  1.4915e-005
recdev1(24)   -0.0394073 1.93833e-005
recdev1(25)    -0.278378 1.65788e-005
recdev1(26)   -0.0961571 1.70254e-005
recdev1(27)    0.0682068  1.3705e-005
recdev1(28)     0.113538 5.22689e-006
recdev1(29)     -0.15323 -1.35303e-006
recdev1(30)    -0.024742 -3.53824e-006
F_rate[1]   0.00962958 -8.41711e-005
F_rate[2]     0.027967   3.742e-005
F_rate[3]    0.0470119 -5.34928e-005
F_rate[4]    0.0637798 -1.48387e-005
F_rate[5]    0.0506647 1.61764e-005
F_rate[6]    0.0905177 -1.83112e-005
F_rate[7]    0.0920138 5.32984e-005
F_rate[8]     0.193833 -6.55651e-006
F_rate[9]     0.111212 9.95316e-006
F_rate[10]     0.134717 -2.70942e-006
F_rate[11]     0.153192 1.08043e-005
F_rate[12]     0.161787 2.37128e-005
F_rate[13]     0.118366 1.18266e-005
F_rate[14]     0.171067 -2.46999e-005
F_rate[15]     0.182553 3.12377e-005
F_rate[16]     0.163108 -1.98588e-005
F_rate[17]     0.319788 -3.9081e-005
F_rate[18]     0.260395 3.99403e-006
F_rate[19]     0.257843 1.17464e-005
F_rate[20]     0.254979 -1.8735e-005
F_rate[21]     0.353296 4.34622e-005
F_rate[22]     0.253509 -3.66809e-005
F_rate[23]     0.413676 -5.47799e-005
F_rate[24]     0.330776 7.37905e-005
F_rate[25]     0.328253 -3.3555e-005
F_rate[26]     0.294082 -1.13861e-005
F_rate[27]     0.284914 -2.11363e-005
F_rate[28]     0.398495 1.83358e-005
F_rate[29]      0.30114 1.31574e-005
F_rate[30]     0.461827 5.99204e-006
Q_parm[1]     -7.94173 -3.49484e-007
