ParName   Value   Gradient
mean_log_rec      13.7685  -8.605e-006
log_Rzero      13.7904  5.9878e-007
rec_dev(-10)   -0.0875741 -3.36357e-006
rec_dev(-9)   0.00874078 -1.32609e-005
rec_dev(-8)    0.0601571 -1.08361e-005
rec_dev(-7)     0.186341 -6.34801e-006
rec_dev(-6)   -0.0712315  2.2213e-006
rec_dev(-5)    0.0350705 -1.88589e-005
rec_dev(-4)    0.0395977 5.22033e-006
rec_dev(-3)    0.0129537 3.42898e-006
rec_dev(-2)   -0.0418504 1.06528e-005
rec_dev(-1)    0.0387839  5.6241e-006
rec_dev(0)  -0.00345266 -4.62882e-006
rec_dev(1)    0.0267849 4.36056e-008
rec_dev(2)     0.186536 -6.75192e-006
rec_dev(3)  -0.00211896 -3.09049e-006
rec_dev(4)    -0.142448 -1.21158e-005
rec_dev(5)     0.251906 -1.12256e-005
rec_dev(6)     0.215468 -1.21508e-005
rec_dev(7)      0.10183 -9.39535e-006
rec_dev(8)     0.240439 -1.09455e-005
rec_dev(9)   -0.0718853 -1.80992e-005
rec_dev(10)    0.0535928 -9.8809e-006
rec_dev(11)       0.1192 -4.53772e-006
rec_dev(12)    -0.136281 -5.57762e-006
rec_dev(13)   -0.0423499 1.37913e-006
rec_dev(14)   -0.0458921 5.33667e-007
rec_dev(15)   -0.0723769 2.88615e-006
rec_dev(16)    0.0934128 1.24559e-005
rec_dev(17)    0.0795181 1.40596e-005
rec_dev(18)    -0.336654 1.65014e-005
rec_dev(19)    -0.170241  1.3543e-005
rec_dev(20)    -0.385603 2.91373e-005
rec_dev(21)   -0.0217034 6.84081e-006
rec_dev(22)   -0.0179655 -1.78673e-006
rec_dev(23)     -0.28397 -3.61816e-006
rec_dev(24)    -0.382617 -1.72312e-005
rec_dev(25)    -0.181345 -3.65727e-005
rec_dev(26)    -0.501231  -4.053e-005
rec_dev(27)    -0.470725 -3.54841e-005
rec_dev(28)    -0.241369 -2.75473e-005
rec_dev(29)   -0.0717939 -4.27568e-006
rec_dev(30)    -0.344134 1.34813e-006
fmort(1,1)   0.00907957 1.93533e-005
fmort(1,2)    0.0267998 -4.41423e-006
fmort(1,3)    0.0447012  9.5877e-006
fmort(1,4)    0.0612427 3.61281e-006
fmort(1,5)    0.0492537 6.67362e-006
fmort(1,6)     0.089371 -1.18879e-006
fmort(1,7)     0.091571 9.39395e-007
fmort(1,8)     0.192998 2.52823e-006
fmort(1,9)     0.114157 -1.85642e-006
fmort(1,10)     0.137163 -2.04652e-006
fmort(1,11)     0.155846 -2.67275e-006
fmort(1,12)     0.165805 -2.46959e-006
fmort(1,13)      0.12045 -4.84767e-006
fmort(1,14)     0.175664 -3.91814e-006
fmort(1,15)     0.186515 -6.05064e-006
fmort(1,16)     0.166339 -6.69278e-006
fmort(1,17)     0.326657 -6.34165e-006
fmort(1,18)     0.269556 -3.01088e-006
fmort(1,19)     0.263944 -3.50937e-007
fmort(1,20)     0.261853 5.91187e-007
fmort(1,21)     0.363393 -3.09918e-006
fmort(1,22)     0.265336 1.32281e-006
fmort(1,23)      0.43598 2.14746e-006
fmort(1,24)      0.36114 8.28793e-006
fmort(1,25)     0.360593 1.17882e-005
fmort(1,26)     0.333988 1.11688e-005
fmort(1,27)     0.327295 6.55948e-006
fmort(1,28)     0.465501 -1.97564e-007
fmort(1,29)     0.361215 -1.02756e-005
fmort(1,30)      0.56382 -9.6642e-006
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.8733 -2.34194e-007
repl_F      0.14082 -2.21936e-007
