ParName   Value   Gradient
mean_log_rec      13.7374 -1.77339e-006
log_Rzero      13.8063  3.2371e-007
rec_dev(-10)   -0.0283383 2.21255e-006
rec_dev(-9)   -0.0233609 2.13666e-006
rec_dev(-8)    -0.117506 3.47794e-006
rec_dev(-7)    0.0162622 2.59508e-006
rec_dev(-6)     0.101568 2.71989e-006
rec_dev(-5)    -0.077102   3.658e-006
rec_dev(-4)   -0.0231856 3.89286e-006
rec_dev(-3)     0.112525 4.21017e-006
rec_dev(-2)   -0.0264072 3.95156e-006
rec_dev(-1)     0.145801 4.67982e-006
rec_dev(0)   -0.0403508 3.40889e-006
rec_dev(1)    0.0889982 3.57634e-006
rec_dev(2)     0.163695 3.69908e-006
rec_dev(3)    0.0700916 2.32917e-006
rec_dev(4)    -0.160811 1.52759e-006
rec_dev(5)      0.38634 2.79353e-006
rec_dev(6)     0.289888 1.54782e-006
rec_dev(7)    0.0384339 6.57987e-007
rec_dev(8)     0.185569 1.42477e-006
rec_dev(9)    0.0710525 4.73942e-008
rec_dev(10)      0.10346 2.82992e-007
rec_dev(11)     0.187749 4.13274e-007
rec_dev(12)    0.0177632 7.33488e-007
rec_dev(13)    -0.112197 -2.44449e-007
rec_dev(14)     0.105481 2.13494e-007
rec_dev(15)    0.0184769 -2.7834e-007
rec_dev(16)     0.069203 -3.20546e-007
rec_dev(17)    0.0569765 -1.57726e-006
rec_dev(18)    -0.279597 -2.47792e-006
rec_dev(19)    -0.203857 -3.15714e-006
rec_dev(20)    -0.376824 -2.93358e-006
rec_dev(21)    0.0404821 -3.85096e-006
rec_dev(22)   -0.0263052 -5.87242e-006
rec_dev(23)    -0.331489 -7.72915e-006
rec_dev(24)    -0.377186 -1.06916e-005
rec_dev(25)    -0.155417 -1.5052e-005
rec_dev(26)    -0.541755 -1.31067e-005
rec_dev(27)    -0.335302 -1.47029e-005
rec_dev(28)    -0.201731 -1.29681e-005
rec_dev(29)    0.0304503 -8.06841e-006
rec_dev(30)    -0.432925 -1.49444e-006
fmort(1,1)   0.00933788 9.86791e-006
fmort(1,2)    0.0274961 7.27089e-006
fmort(1,3)    0.0457332 5.19898e-006
fmort(1,4)    0.0627498 2.86603e-006
fmort(1,5)    0.0502202 4.27575e-006
fmort(1,6)    0.0894511 1.92423e-006
fmort(1,7)    0.0920554 1.64092e-006
fmort(1,8)     0.193656  1.8587e-006
fmort(1,9)     0.113529 6.64875e-007
fmort(1,10)     0.138808 1.49767e-006
fmort(1,11)      0.15645 6.44862e-007
fmort(1,12)     0.167793 -2.30838e-007
fmort(1,13)     0.121083 7.52089e-007
fmort(1,14)     0.172385 4.36534e-007
fmort(1,15)      0.18348 1.27664e-008
fmort(1,16)     0.162266 4.20798e-007
fmort(1,17)     0.315763 3.65595e-007
fmort(1,18)     0.260136 1.48629e-006
fmort(1,19)     0.257107 1.98259e-006
fmort(1,20)     0.253255 1.27328e-006
fmort(1,21)     0.354218 -2.24632e-007
fmort(1,22)     0.259845 -2.86351e-007
fmort(1,23)     0.430787 1.30673e-006
fmort(1,24)      0.36141 2.55821e-006
fmort(1,25)     0.361844 2.96563e-006
fmort(1,26)     0.335081 2.74374e-006
fmort(1,27)     0.328262 2.51265e-006
fmort(1,28)     0.473759 2.62078e-006
fmort(1,29)     0.364116 -2.43832e-006
fmort(1,30)     0.556053 -7.8312e-006
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]      -14.847 1.52593e-007
repl_F      0.14251 -1.32222e-007
