ParName   Value   Gradient
mean_log_rec      13.7892 1.51301e-005
log_Rzero      13.8032 -9.48263e-007
rec_dev(-10)   -0.0852435 -1.52942e-006
rec_dev(-9)   -0.0169526 8.06009e-006
rec_dev(-8)    0.0077642 -1.4806e-006
rec_dev(-7)    0.0403726 1.69815e-005
rec_dev(-6)    -0.100392 -1.02653e-005
rec_dev(-5)    0.0927368 -1.76807e-005
rec_dev(-4)     0.022523 -1.30896e-005
rec_dev(-3)    0.0238798 -1.24282e-005
rec_dev(-2)     0.118229 -1.44575e-005
rec_dev(-1)    0.0316552 -8.35599e-006
rec_dev(0)    0.0308817 -1.7676e-005
rec_dev(1)    0.0488564 -1.18896e-005
rec_dev(2)     0.210931 -7.52584e-006
rec_dev(3)   -0.0126797 -9.32867e-007
rec_dev(4)    -0.116861 4.84547e-006
rec_dev(5)     0.380966 1.29394e-005
rec_dev(6)     0.209709 1.41796e-005
rec_dev(7)    0.0168979 1.63735e-005
rec_dev(8)    0.0552955 2.13085e-005
rec_dev(9)   -0.0378528 2.16475e-005
rec_dev(10)    0.0692856 2.73558e-005
rec_dev(11)   -0.0305912 2.67663e-005
rec_dev(12)    -0.198091 2.84576e-005
rec_dev(13)    -0.182783  2.9399e-005
rec_dev(14)  0.000826079 2.51034e-005
rec_dev(15)   -0.0453382 2.05354e-005
rec_dev(16)     0.107979 2.27094e-005
rec_dev(17)    0.0775903 2.02536e-005
rec_dev(18)    -0.277517 1.54291e-005
rec_dev(19)    -0.228889 1.16786e-005
rec_dev(20)    -0.396934 9.47722e-006
rec_dev(21)    0.0257464 1.13184e-005
rec_dev(22)   -0.0346645 1.05022e-005
rec_dev(23)    -0.373862 8.31871e-006
rec_dev(24)    -0.402958 8.24938e-006
rec_dev(25)    -0.125238 1.62496e-005
rec_dev(26)    -0.457497 1.79094e-005
rec_dev(27)    -0.310379 1.87201e-005
rec_dev(28)    -0.186931 1.73415e-005
rec_dev(29)    -0.141401 9.64321e-006
rec_dev(30)     -0.32249 1.51255e-006
fmort(1,1)   0.00886813 1.04586e-005
fmort(1,2)     0.026206 2.90714e-005
fmort(1,3)    0.0433018 -2.92674e-005
fmort(1,4)    0.0593071 -2.20984e-005
fmort(1,5)    0.0474002 -2.1094e-005
fmort(1,6)    0.0853654 -1.12586e-005
fmort(1,7)    0.0862058 -1.01993e-005
fmort(1,8)     0.184009 -5.85021e-006
fmort(1,9)     0.107657 -5.56756e-006
fmort(1,10)     0.133312 -1.83556e-006
fmort(1,11)     0.148584 -1.07688e-006
fmort(1,12)      0.16335 -3.02876e-006
fmort(1,13)     0.119781 5.60384e-006
fmort(1,14)     0.173945 -1.22113e-006
fmort(1,15)     0.187843 5.41489e-006
fmort(1,16)     0.169872 3.86115e-006
fmort(1,17)     0.331349 -8.77232e-007
fmort(1,18)       0.2721  2.8782e-006
fmort(1,19)     0.265787 3.48003e-006
fmort(1,20)     0.262265 3.28454e-006
fmort(1,21)     0.361287 2.16243e-006
fmort(1,22)     0.262575 3.14358e-006
fmort(1,23)     0.425231 1.20883e-006
fmort(1,24)     0.354911 -3.7203e-007
fmort(1,25)     0.351728 -1.60891e-006
fmort(1,26)       0.3158 -3.65129e-006
fmort(1,27)      0.30701 -3.7901e-006
fmort(1,28)     0.420336 -4.8611e-006
fmort(1,29)       0.3148 9.68265e-007
fmort(1,30)     0.477338 1.19321e-005
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.9072 -1.26556e-007
repl_F     0.134521 3.02498e-007
