ParName   Value   Gradient
mean_log_rec      13.7767  3.5604e-006
log_Rzero       13.783 -3.30115e-008
rec_dev(-10)    -0.100855 1.14283e-006
rec_dev(-9)    0.0496227 1.04581e-006
rec_dev(-8)    -0.201639 5.62232e-007
rec_dev(-7)    0.0738054 -2.09258e-006
rec_dev(-6)     0.100794 1.74528e-006
rec_dev(-5)    0.0308895 1.58024e-006
rec_dev(-4)    0.0311755 1.26999e-006
rec_dev(-3)     0.134018 2.03183e-006
rec_dev(-2)   -0.0197988  2.5895e-006
rec_dev(-1)    0.0666133 9.55301e-007
rec_dev(0)   0.00585134 -2.19746e-006
rec_dev(1)    0.0623545 2.30587e-006
rec_dev(2)     0.246521 4.15177e-006
rec_dev(3)   -0.0289191 -4.32181e-008
rec_dev(4)     -0.20738 -1.96247e-006
rec_dev(5)     0.271873 -1.69317e-006
rec_dev(6)     0.221868 4.67947e-007
rec_dev(7)   0.00828134 1.59568e-006
rec_dev(8)     0.148902 2.17571e-007
rec_dev(9)   -0.0428089 1.36421e-006
rec_dev(10)    0.0437864 1.32824e-006
rec_dev(11)    0.0880787 -8.94092e-008
rec_dev(12)    -0.195795 -1.49523e-006
rec_dev(13)    -0.144184 -7.81093e-007
rec_dev(14)     0.046807 6.60408e-007
rec_dev(15)   -0.0646054 -2.90758e-007
rec_dev(16)     0.172242 -6.32054e-007
rec_dev(17)     0.037249 -9.2627e-007
rec_dev(18)    -0.280963 -6.11892e-007
rec_dev(19)    -0.216254 -7.64135e-007
rec_dev(20)    -0.424217 8.26049e-007
rec_dev(21)   -0.0161412 1.48936e-006
rec_dev(22)   -0.0326291 3.18234e-006
rec_dev(23)    -0.369809 4.36878e-006
rec_dev(24)    -0.508273 5.65335e-006
rec_dev(25)    -0.104795 1.21032e-005
rec_dev(26)     -0.54244  1.0718e-005
rec_dev(27)    -0.376778 1.32963e-005
rec_dev(28)    -0.213213 1.16105e-005
rec_dev(29)     -0.14587 7.60198e-006
rec_dev(30)    -0.343276 1.84339e-006
fmort(1,1)   0.00897938 4.09104e-006
fmort(1,2)    0.0261309 4.39165e-007
fmort(1,3)    0.0433507 4.35691e-007
fmort(1,4)    0.0593596 6.68929e-007
fmort(1,5)     0.047677 4.87201e-007
fmort(1,6)    0.0861971 4.78827e-007
fmort(1,7)    0.0890524 4.47447e-007
fmort(1,8)     0.188063 1.51823e-007
fmort(1,9)     0.111921 3.21572e-007
fmort(1,10)     0.135702 6.24789e-008
fmort(1,11)     0.155495 1.14271e-007
fmort(1,12)     0.166305 1.17826e-007
fmort(1,13)     0.121614 1.87047e-008
fmort(1,14)     0.178209 2.81645e-008
fmort(1,15)     0.191026 -1.02355e-007
fmort(1,16)     0.168348 -6.52843e-008
fmort(1,17)      0.33175 7.21289e-008
fmort(1,18)     0.268977 2.27397e-007
fmort(1,19)     0.266729 2.02678e-007
fmort(1,20)       0.2602 -1.30152e-007
fmort(1,21)     0.361599 -2.44311e-007
fmort(1,22)     0.262561 -8.62396e-007
fmort(1,23)     0.439821 -9.34424e-007
fmort(1,24)     0.364138 -1.2679e-006
fmort(1,25)     0.367591 -2.05652e-006
fmort(1,26)     0.337996 -2.5006e-006
fmort(1,27)     0.329745 -2.65831e-006
fmort(1,28)     0.470033 -2.1232e-006
fmort(1,29)     0.362849 1.29668e-006
fmort(1,30)     0.562503 6.48853e-006
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.8556 -3.05737e-008
repl_F     0.129648 -1.77829e-008
