ParName   Value   Gradient
mean_log_rec      13.7257  0.000286773
log_Rzero      13.7974 7.23399e-006
rec_dev(-10)    -0.103502 8.72916e-006
rec_dev(-9)   -0.0446405 -3.03699e-005
rec_dev(-8)    0.0454686 7.64778e-005
rec_dev(-7)    0.0259846 6.19638e-005
rec_dev(-6)    -0.103473 7.36594e-005
rec_dev(-5)    -0.239968 6.22455e-005
rec_dev(-4)    0.0938804 7.20844e-005
rec_dev(-3)    0.0389397  0.000100954
rec_dev(-2)    0.0658236 9.96184e-005
rec_dev(-1)    0.0849363 4.74832e-005
rec_dev(0)     0.111573 6.71727e-005
rec_dev(1)     0.095384 7.30052e-005
rec_dev(2)     0.329322 -1.09316e-005
rec_dev(3) -0.000525831  1.4948e-005
rec_dev(4)   -0.0540485 4.62928e-005
rec_dev(5)     0.343949 2.31835e-005
rec_dev(6)     0.270678 6.88318e-005
rec_dev(7)     0.030145  0.000155679
rec_dev(8)     0.229789 8.26464e-005
rec_dev(9)     0.100467  0.000263979
rec_dev(10)     0.188744  0.000321476
rec_dev(11)      0.13932  0.000371658
rec_dev(12)   -0.0284668  0.000434886
rec_dev(13)   -0.0230166  0.000545782
rec_dev(14)    0.0622523  0.000407139
rec_dev(15)    -0.099014  0.000505778
rec_dev(16)    0.0999863  0.000278692
rec_dev(17)     0.153816  0.000309084
rec_dev(18)    -0.193026 -6.46431e-006
rec_dev(19)    -0.221398  0.000215026
rec_dev(20)    -0.296382  0.000304557
rec_dev(21)   -0.0325698  0.000177676
rec_dev(22)    0.0332937  0.000172243
rec_dev(23)      -0.2317 6.79647e-005
rec_dev(24)    -0.411436  0.000106262
rec_dev(25)    -0.191398  0.000412861
rec_dev(26)    -0.468076  0.000301052
rec_dev(27)    -0.323946   0.00010924
rec_dev(28)     -0.11541  0.000157524
rec_dev(29)  -0.00484032  0.000157428
rec_dev(30)    -0.261976 3.87738e-005
fmort(1,1)   0.00956777  0.000369064
fmort(1,2)    0.0276432  0.000166902
fmort(1,3)    0.0460685 7.05922e-005
fmort(1,4)    0.0624446  3.5149e-005
fmort(1,5)    0.0498138 1.03553e-005
fmort(1,6)    0.0895152 -1.01898e-005
fmort(1,7)    0.0901409 -2.58138e-005
fmort(1,8)      0.19142 -2.79703e-005
fmort(1,9)       0.1123 -6.36841e-005
fmort(1,10)      0.13815 -2.30456e-005
fmort(1,11)     0.154553 -4.00585e-005
fmort(1,12)      0.16335 -7.64303e-005
fmort(1,13)     0.118462 -5.84388e-005
fmort(1,14)     0.169706 -1.53586e-005
fmort(1,15)      0.18215 4.28214e-006
fmort(1,16)      0.16217 1.75678e-005
fmort(1,17)     0.321399 3.35392e-005
fmort(1,18)     0.258319  0.000113861
fmort(1,19)     0.259619  0.000119974
fmort(1,20)     0.254465  0.000110796
fmort(1,21)     0.349868 2.93663e-005
fmort(1,22)     0.257612 2.64029e-005
fmort(1,23)     0.425266 -1.53133e-005
fmort(1,24)     0.349797 -6.13194e-005
fmort(1,25)     0.350643 -4.8887e-005
fmort(1,26)     0.326407 -3.2464e-006
fmort(1,27)     0.322616 -6.16294e-005
fmort(1,28)     0.457574 -4.69599e-005
fmort(1,29)     0.348211  0.000142516
fmort(1,30)     0.530001 8.07043e-005
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.8688 -7.68583e-007
repl_F     0.157878 2.23566e-006
