ParName   Value   Gradient
mean_log_rec      13.7704 -2.46245e-005
log_Rzero      13.8045 -3.48351e-006
rec_dev(-10)   -0.0776244 -5.49558e-006
rec_dev(-9)     0.118099 -2.17726e-006
rec_dev(-8)   -0.0692567 -2.18472e-005
rec_dev(-7)    -0.045616 -2.44293e-005
rec_dev(-6)      -0.1367 -2.12621e-005
rec_dev(-5)     0.133641 -4.63823e-005
rec_dev(-4)    0.0779918 -4.62201e-005
rec_dev(-3)   -0.0462057 -3.4335e-005
rec_dev(-2)     0.101516 -5.07618e-005
rec_dev(-1)    0.0552257 -5.10856e-005
rec_dev(0)    0.0390138 -3.66386e-005
rec_dev(1)     0.017807 -3.30597e-005
rec_dev(2)     0.239785 -3.03903e-005
rec_dev(3)   -0.0119035 -1.42483e-005
rec_dev(4)    -0.141494 -1.55175e-005
rec_dev(5)     0.325802 -2.32666e-005
rec_dev(6)     0.303522 -2.74308e-005
rec_dev(7)   -0.0459485 -1.23674e-005
rec_dev(8)     0.204927 -2.35522e-005
rec_dev(9)   -0.0527128 -1.60272e-005
rec_dev(10)     0.146739 -2.03173e-005
rec_dev(11)     0.102346 -1.59867e-005
rec_dev(12)    -0.121295 -2.41425e-006
rec_dev(13)    -0.112645 -4.59569e-007
rec_dev(14)    0.0456194 -1.34687e-005
rec_dev(15)   -0.0502758 6.62776e-006
rec_dev(16)     0.095388  6.7834e-006
rec_dev(17)    0.0660223 1.60403e-005
rec_dev(18)    -0.302661  2.6745e-005
rec_dev(19)    -0.238629 2.75655e-005
rec_dev(20)    -0.415867  4.0589e-005
rec_dev(21)    0.0195354 2.34459e-005
rec_dev(22)    -0.104553 1.17869e-005
rec_dev(23)    -0.235493 -7.07501e-006
rec_dev(24)    -0.372999 -1.12976e-005
rec_dev(25)    -0.127191 -2.14599e-005
rec_dev(26)    -0.473279 -2.45708e-005
rec_dev(27)    -0.348177 -3.03723e-005
rec_dev(28)    -0.166308 -2.92595e-005
rec_dev(29)  -0.00351891 -2.56679e-005
rec_dev(30)    -0.341194 -8.38787e-006
fmort(1,1)   0.00900914  -0.00013015
fmort(1,2)    0.0264241 -5.74518e-005
fmort(1,3)    0.0443737 -3.8186e-005
fmort(1,4)    0.0601338 -1.93468e-005
fmort(1,5)    0.0485544 -3.88984e-005
fmort(1,6)    0.0866098 -1.3932e-005
fmort(1,7)    0.0884868 -1.0276e-005
fmort(1,8)     0.187286 -2.59019e-006
fmort(1,9)     0.110187 -4.37956e-006
fmort(1,10)      0.13378 -1.07197e-006
fmort(1,11)      0.15144 -3.49625e-007
fmort(1,12)     0.162763 -3.17835e-006
fmort(1,13)     0.117315 -5.88604e-006
fmort(1,14)     0.170459 -8.55918e-006
fmort(1,15)     0.181754 -1.02384e-005
fmort(1,16)     0.163758 -9.88074e-006
fmort(1,17)     0.321316 -7.88118e-006
fmort(1,18)     0.258999 -7.48573e-006
fmort(1,19)     0.257286 -6.91344e-006
fmort(1,20)      0.25377 -4.08236e-006
fmort(1,21)     0.352784 -2.91671e-006
fmort(1,22)     0.256872 4.93881e-006
fmort(1,23)     0.423047 2.86702e-006
fmort(1,24)     0.352037 5.34629e-006
fmort(1,25)     0.346648 6.51078e-006
fmort(1,26)     0.315216 5.85496e-006
fmort(1,27)     0.307397 5.31982e-006
fmort(1,28)     0.423943 6.77997e-006
fmort(1,29)     0.320649 -4.61956e-007
fmort(1,30)     0.479128 -2.06007e-005
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.8788 9.54765e-007
repl_F     0.156037 9.87809e-008
