ParName   Value   Gradient
mean_log_rec      13.7384 -2.15147e-005
log_Rzero      13.8116 2.86746e-007
rec_dev(-10)   -0.0982643 -4.52756e-006
rec_dev(-9)    -0.101462 1.71318e-005
rec_dev(-8)    -0.144708 -1.39024e-005
rec_dev(-7)    0.0602337 -2.08529e-005
rec_dev(-6)   0.00317998 -2.80436e-005
rec_dev(-5)   -0.0372983 2.92559e-005
rec_dev(-4)  -0.00650024 -1.25204e-005
rec_dev(-3)     0.089514 2.06955e-005
rec_dev(-2)     0.121714 5.78927e-006
rec_dev(-1)     0.127401 2.35248e-006
rec_dev(0)   -0.0127329 -1.15574e-006
rec_dev(1)     0.056216 -2.15976e-006
rec_dev(2)     0.317892 2.99722e-006
rec_dev(3)   -0.0147401 5.21919e-007
rec_dev(4)   -0.0621337  3.0083e-006
rec_dev(5)     0.296257 -3.02617e-006
rec_dev(6)     0.235123 -5.46091e-006
rec_dev(7)     0.101408 -2.71451e-006
rec_dev(8)     0.184942 -4.79542e-006
rec_dev(9)   -0.0646094 -6.76413e-006
rec_dev(10)      0.13202 -4.68237e-006
rec_dev(11)    0.0679253 -3.6248e-006
rec_dev(12)   -0.0108208 -7.06801e-006
rec_dev(13)    0.0281965 -6.29843e-006
rec_dev(14)      0.13022 -7.86511e-006
rec_dev(15)   -0.0419226 -1.95336e-006
rec_dev(16)    0.0623194 -1.89551e-006
rec_dev(17)     0.125139 -7.50322e-006
rec_dev(18)    -0.256012 -3.79393e-005
rec_dev(19)    -0.106087 -1.83613e-005
rec_dev(20)    -0.352075 -3.72189e-005
rec_dev(21)    0.0291965 -2.22764e-005
rec_dev(22)    0.0817205 -3.65606e-005
rec_dev(23)    -0.310519 -3.19378e-005
rec_dev(24)    -0.354296 -4.09423e-005
rec_dev(25)    -0.112342 -5.54295e-005
rec_dev(26)    -0.444118 -3.53188e-005
rec_dev(27)    -0.232605 -5.05445e-005
rec_dev(28)   -0.0598823 -4.41245e-005
rec_dev(29)    0.0203921 -3.16184e-005
rec_dev(30)    -0.162962 3.97452e-006
fmort(1,1)   0.00929607  4.2399e-006
fmort(1,2)    0.0276082 -4.45076e-006
fmort(1,3)    0.0450755 -8.84355e-006
fmort(1,4)    0.0614587 -5.05078e-006
fmort(1,5)    0.0493295 2.96294e-007
fmort(1,6)    0.0888907 2.97935e-007
fmort(1,7)    0.0896078 2.48859e-006
fmort(1,8)     0.192493 -4.45453e-007
fmort(1,9)      0.11159 1.74134e-006
fmort(1,10)     0.136506 8.78138e-007
fmort(1,11)     0.156613 1.15339e-006
fmort(1,12)     0.169206  3.3962e-007
fmort(1,13)     0.121835 -6.87559e-007
fmort(1,14)     0.175631 -8.44767e-007
fmort(1,15)     0.186569 6.15716e-011
fmort(1,16)     0.165006 9.97765e-007
fmort(1,17)     0.321215 2.08982e-006
fmort(1,18)     0.261291 1.82892e-006
fmort(1,19)     0.257361  1.7004e-006
fmort(1,20)     0.253517 2.62052e-006
fmort(1,21)     0.346902 4.87316e-006
fmort(1,22)     0.251317 2.69283e-006
fmort(1,23)     0.412321 3.91964e-006
fmort(1,24)     0.336259 1.78134e-006
fmort(1,25)     0.334653 1.34374e-006
fmort(1,26)     0.302666 1.21299e-006
fmort(1,27)     0.292991 2.59335e-006
fmort(1,28)     0.399986 7.96665e-006
fmort(1,29)     0.296484 -7.14438e-006
fmort(1,30)     0.435883 -2.62605e-005
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.9214 5.11755e-007
repl_F     0.177528 -3.08489e-007
