ParName   Value   Gradient
SR_parm[1]      6.91204 4.27835e-006
recdev_early(-11)   -0.0739548 6.73355e-006
recdev_early(-10)   -0.0324753 -7.45978e-007
recdev_early(-9)    -0.071645 1.87588e-006
recdev_early(-8)   -0.0658249 -2.52851e-006
recdev_early(-7)    -0.116054 1.69404e-006
recdev_early(-6)    0.0137669 9.04342e-007
recdev_early(-5)   -0.0205721 9.37882e-007
recdev_early(-4)   -0.0326379 1.47608e-006
recdev_early(-3)   -0.0166703 6.90472e-007
recdev_early(-2)    0.0278142 3.93292e-007
recdev_early(-1)    0.0073544 3.33228e-007
recdev_early(0)    0.0677905  2.5089e-006
recdev1(1)     0.192123 3.23758e-006
recdev1(2)    -0.014565 1.26526e-006
recdev1(3)    -0.134883 -2.51301e-008
recdev1(4)     0.332067 2.41627e-006
recdev1(5)     0.249275 3.72405e-006
recdev1(6)   -0.0071387 3.07951e-006
recdev1(7)     0.108065 5.03144e-006
recdev1(8)   -0.0926964 3.49271e-006
recdev1(9)    0.0553665 4.19558e-006
recdev1(10)     0.154639 4.73718e-006
recdev1(11)   -0.0895085 1.97515e-006
recdev1(12)   -0.0341475 1.04126e-006
recdev1(13)    0.0229211 9.77808e-007
recdev1(14)    -0.195237 -1.4933e-006
recdev1(15)    0.0776046 -2.85537e-006
recdev1(16)     0.128645 -5.69181e-006
recdev1(17)    -0.247352 -7.21152e-006
recdev1(18)    -0.234847 -9.06524e-006
recdev1(19)    -0.261847 -9.02376e-006
recdev1(20)     0.205145 -8.36939e-006
recdev1(21)     0.184265 -5.99489e-006
recdev1(22)   -0.0553191 -3.74238e-006
recdev1(23)    -0.204701 -7.72494e-007
recdev1(24)    0.0133448 3.54066e-006
recdev1(25)    -0.281571 2.74619e-006
recdev1(26)   -0.0105343 6.00251e-006
recdev1(27)    0.0797079 4.35654e-006
recdev1(28)     0.119851 2.79598e-006
recdev1(29)    -0.049399 2.16708e-007
recdev1(30)  -0.00927395 -2.57082e-007
F_rate[1]   0.00917366  0.000243643
F_rate[2]     0.026922  -0.00018584
F_rate[3]     0.044953  3.5267e-005
F_rate[4]    0.0603505 -6.73758e-005
F_rate[5]    0.0476175 6.11628e-005
F_rate[6]    0.0865657  0.000163272
F_rate[7]    0.0881319 -0.000139121
F_rate[8]     0.183115 -8.50381e-005
F_rate[9]     0.107043 8.89503e-005
F_rate[10]     0.130394 3.98237e-005
F_rate[11]     0.148998 -8.57586e-005
F_rate[12]     0.159634 4.22835e-005
F_rate[13]     0.116169 1.81247e-005
F_rate[14]     0.168472 3.71036e-005
F_rate[15]     0.177867 -8.73565e-005
F_rate[16]     0.158839 5.73722e-005
F_rate[17]     0.312921 1.41115e-005
F_rate[18]     0.257945 2.48285e-006
F_rate[19]     0.256846 1.40769e-006
F_rate[20]     0.250614 1.58154e-005
F_rate[21]     0.351181 -8.15376e-006
F_rate[22]     0.254665 -1.82811e-005
F_rate[23]     0.416155 -1.03968e-005
F_rate[24]     0.336966 4.86896e-006
F_rate[25]     0.330875 1.33176e-005
F_rate[26]     0.293994  -1.088e-005
F_rate[27]     0.286796 -1.1729e-005
F_rate[28]     0.399212 -4.33344e-006
F_rate[29]     0.299875 7.54138e-006
F_rate[30]     0.446213 5.07342e-006
Q_parm[1]     -8.01137 -1.98043e-006
