ParName   Value   Gradient
mean_log_rec      13.7674 8.21284e-005
log_Rzero       13.807 -1.27699e-005
rec_dev(-10)   -0.0171295 -5.54674e-005
rec_dev(-9)   -0.0281385 -4.26503e-005
rec_dev(-8)    0.0641737 -7.68336e-005
rec_dev(-7)    -0.113797 -6.08436e-005
rec_dev(-6)    -0.128053 -6.98743e-005
rec_dev(-5)    0.0012296 -8.80896e-005
rec_dev(-4)    0.0267062  -0.00010234
rec_dev(-3)     0.131555 -0.000123685
rec_dev(-2)     0.152325 -0.000123581
rec_dev(-1)    0.0520346 -9.28807e-005
rec_dev(0)     0.112366 -8.90879e-005
rec_dev(1)    -0.066544 -0.000102003
rec_dev(2)     0.222676 -6.56651e-005
rec_dev(3)   -0.0324488 -4.81258e-005
rec_dev(4)    -0.113305 -1.36547e-005
rec_dev(5)     0.361969 -4.30847e-005
rec_dev(6)     0.320002 -3.24437e-005
rec_dev(7)  -0.00223886 -3.82612e-005
rec_dev(8)     0.185747 -2.11831e-005
rec_dev(9)   -0.0858383 -4.31328e-005
rec_dev(10)     0.121681 -1.81713e-005
rec_dev(11)    0.0692448 -1.20378e-005
rec_dev(12)    -0.156891 -3.86496e-005
rec_dev(13)   -0.0364408 -1.85064e-005
rec_dev(14)   -0.0179116 -1.48948e-005
rec_dev(15)    -0.108863 4.27321e-005
rec_dev(16)     0.108404 6.05698e-005
rec_dev(17)     0.182117 8.72374e-005
rec_dev(18)    -0.342787 5.72721e-005
rec_dev(19)    -0.171835  8.3583e-005
rec_dev(20)    -0.373412 4.92275e-005
rec_dev(21)   -0.0251751  0.000190603
rec_dev(22)    -0.053026  0.000237586
rec_dev(23)    -0.304122  0.000228558
rec_dev(24)    -0.448889  0.000292895
rec_dev(25)    -0.140147  0.000512289
rec_dev(26)    -0.558233  0.000362205
rec_dev(27)    -0.278683  0.000477719
rec_dev(28)    -0.141437  0.000424264
rec_dev(29)    -0.123333   0.00024038
rec_dev(30)    -0.324392 4.56768e-005
fmort(1,1)   0.00902226 -0.000629643
fmort(1,2)    0.0266072 -0.000118296
fmort(1,3)    0.0444741 -6.39926e-005
fmort(1,4)    0.0599056 -5.88697e-005
fmort(1,5)    0.0483588 -9.23858e-005
fmort(1,6)    0.0868038 -5.21454e-005
fmort(1,7)    0.0877102 -4.47452e-005
fmort(1,8)     0.185613 -1.24678e-006
fmort(1,9)     0.108157 9.37681e-006
fmort(1,10)      0.13249 3.10544e-005
fmort(1,11)     0.150364 -5.75091e-006
fmort(1,12)     0.161815 2.12251e-005
fmort(1,13)     0.117168 -5.90124e-005
fmort(1,14)     0.170255  7.4838e-006
fmort(1,15)     0.184334 -6.10625e-006
fmort(1,16)     0.165389 -1.93783e-005
fmort(1,17)     0.322073 -2.84889e-005
fmort(1,18)     0.262527 -1.28463e-005
fmort(1,19)     0.257307 -1.11869e-005
fmort(1,20)     0.253763 -8.84038e-006
fmort(1,21)     0.345242 -1.56042e-005
fmort(1,22)     0.250812 -3.17737e-005
fmort(1,23)     0.416616 -4.78314e-005
fmort(1,24)     0.346821 -4.12939e-005
fmort(1,25)     0.344693 -5.45846e-005
fmort(1,26)     0.317583 -9.56734e-005
fmort(1,27)     0.313004 -8.99776e-005
fmort(1,28)     0.430834 -8.74616e-005
fmort(1,29)     0.323149 8.04192e-005
fmort(1,30)      0.49283  0.000212741
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.9314 3.35333e-006
repl_F     0.133401 -3.89142e-006
