ParName   Value   Gradient
SR_parm[1]      6.91825 -0.000176178
recdev_early(-11)    -0.194781 -4.43017e-005
recdev_early(-10)    -0.168979 -4.28391e-006
recdev_early(-9)    0.0384774 -3.51294e-005
recdev_early(-8)   -0.0790501 -2.89217e-005
recdev_early(-7)   -0.0391741 -2.16441e-005
recdev_early(-6)    -0.134581 -1.40999e-005
recdev_early(-5)    0.0886714 -2.72635e-005
recdev_early(-4)   -0.0764125 -2.15397e-005
recdev_early(-3)   -0.0748841 -2.81067e-005
recdev_early(-2)    -0.171805 -2.24553e-005
recdev_early(-1)   -0.0130574 -2.70595e-005
recdev_early(0)    -0.029041 -2.54484e-005
recdev1(1)     0.206995 -9.79118e-006
recdev1(2)   -0.0390571 -4.63209e-006
recdev1(3)    -0.119796 -1.04718e-006
recdev1(4)     0.359104 -7.40174e-006
recdev1(5)     0.178721  -6.797e-007
recdev1(6)   -0.0233299 1.48426e-006
recdev1(7)      0.19677 1.69357e-006
recdev1(8)    -0.115855 5.12507e-006
recdev1(9)    0.0359583 8.46339e-007
recdev1(10)    0.0614869 2.69074e-006
recdev1(11)     -0.14567 5.91235e-007
recdev1(12)    -0.121817 1.26099e-006
recdev1(13)    0.0474954 3.25978e-006
recdev1(14)    -0.142251 3.35044e-006
recdev1(15)     0.210639 5.63717e-006
recdev1(16)      0.18856 9.70467e-006
recdev1(17)    -0.112484 1.16948e-005
recdev1(18)   -0.0761823 1.55483e-005
recdev1(19)    -0.326163 9.94887e-006
recdev1(20)     0.135843 1.26594e-005
recdev1(21)     0.157714 7.48731e-006
recdev1(22)    -0.176512 2.82436e-006
recdev1(23)    -0.223551 -9.72843e-006
recdev1(24)    0.0604171 -3.40429e-005
recdev1(25)    -0.303269 -2.35417e-005
recdev1(26)    -0.149323 -2.4181e-005
recdev1(27)     0.117659 -2.25673e-005
recdev1(28)     0.185942 3.52196e-006
recdev1(29)     -0.03694 1.66049e-005
recdev1(30)   -0.0311011 2.13254e-005
F_rate[1]   0.00962012 -0.000176207
F_rate[2]    0.0282023 3.67961e-005
F_rate[3]    0.0469135  2.9048e-005
F_rate[4]    0.0636862 -1.31721e-005
F_rate[5]    0.0504069 -8.81578e-005
F_rate[6]    0.0897361  0.000171758
F_rate[7]    0.0908346 -0.000107348
F_rate[8]     0.191492 -2.40445e-005
F_rate[9]     0.112552 -6.64839e-005
F_rate[10]     0.136834 7.25212e-005
F_rate[11]     0.155326 -1.75616e-005
F_rate[12]     0.165312 -8.11598e-008
F_rate[13]     0.121256 -8.39652e-006
F_rate[14]      0.17623 2.89697e-005
F_rate[15]     0.189234 -3.49857e-005
F_rate[16]     0.171087 1.34582e-006
F_rate[17]     0.330392 5.36058e-006
F_rate[18]     0.271766 -8.47856e-008
F_rate[19]     0.266712 -3.2403e-005
F_rate[20]     0.254322 1.76997e-005
F_rate[21]     0.349686 -6.15916e-005
F_rate[22]      0.25245 7.71955e-005
F_rate[23]     0.407714 3.01431e-006
F_rate[24]     0.332525 5.97845e-005
F_rate[25]     0.331023 -3.20772e-005
F_rate[26]     0.297784 3.97922e-005
F_rate[27]     0.290943 -2.3733e-005
F_rate[28]     0.407389 1.48734e-005
F_rate[29]     0.310163 -2.64659e-005
F_rate[30]     0.464341 -1.87327e-005
Q_parm[1]     -7.94967 -2.66202e-006
