ParName   Value   Gradient
SR_parm[1]      6.92234 -0.000431911
recdev_early(-11)    -0.104014 -0.000100481
recdev_early(-10)   -0.0224438 -4.49909e-005
recdev_early(-9)   -0.0705167 -5.22591e-005
recdev_early(-8)     0.154862 -6.29546e-005
recdev_early(-7)    -0.128558 -6.95526e-005
recdev_early(-6)    0.0230067 -5.90249e-005
recdev_early(-5)    -0.111369 -5.21597e-005
recdev_early(-4)   -0.0822684 -5.84352e-005
recdev_early(-3)   -0.0342756 -6.3507e-005
recdev_early(-2)   -0.0515627 -5.76928e-005
recdev_early(-1)    -0.010358 -5.49228e-005
recdev_early(0)   -0.0358137 -6.16494e-005
recdev1(1)      0.20132 -1.42965e-005
recdev1(2)   -0.0183438 -1.45848e-006
recdev1(3)    -0.251133  2.8645e-006
recdev1(4)     0.256284 -2.58819e-005
recdev1(5)     0.255934 -3.43088e-005
recdev1(6)     0.010569 -2.34076e-005
recdev1(7)    0.0871248 -3.58767e-005
recdev1(8)   -0.0524468 -2.96377e-005
recdev1(9)    0.0538824 -4.19848e-005
recdev1(10)     0.111329 -3.93601e-005
recdev1(11)   -0.0958835 -1.05918e-005
recdev1(12)     -0.11945 4.61359e-006
recdev1(13)   -0.0523525 4.74424e-006
recdev1(14)   -0.0425992 1.85415e-005
recdev1(15)    0.0863688 1.49062e-005
recdev1(16)    0.0511892 1.34311e-005
recdev1(17)    -0.256056 2.18636e-005
recdev1(18)   -0.0922376 1.17712e-005
recdev1(19)    -0.137347 1.66752e-005
recdev1(20)     0.210311 -6.65095e-006
recdev1(21)     0.133794 -4.74709e-006
recdev1(22)    -0.183486  8.3251e-006
recdev1(23)      -0.2485 1.26981e-005
recdev1(24)    0.0461042 -1.7527e-005
recdev1(25)    -0.301151 8.29565e-006
recdev1(26)   -0.0549936 1.88889e-006
recdev1(27)     0.124065 1.36524e-005
recdev1(28)     0.201879 3.00064e-005
recdev1(29)    0.0935231 4.88554e-005
recdev1(30)   -0.0176986 5.31021e-005
F_rate[1]   0.00911597 -0.000745339
F_rate[2]    0.0270559 -0.000146558
F_rate[3]    0.0448439 -1.16211e-005
F_rate[4]    0.0612505  0.000190022
F_rate[5]    0.0483435 -1.24377e-005
F_rate[6]     0.088331 1.59128e-005
F_rate[7]    0.0895173 -0.000118609
F_rate[8]     0.188673 4.43999e-005
F_rate[9]     0.110251  0.000128539
F_rate[10]     0.134189  -5.593e-005
F_rate[11]     0.152728 6.26638e-005
F_rate[12]     0.164296 -9.1767e-005
F_rate[13]     0.118925  0.000114665
F_rate[14]     0.171915  -0.00023551
F_rate[15]     0.185932 -0.000133276
F_rate[16]      0.16775 9.84577e-006
F_rate[17]     0.324519  0.000219951
F_rate[18]     0.268264 -0.000127713
F_rate[19]     0.267063  4.7171e-005
F_rate[20]     0.265646 3.16022e-005
F_rate[21]     0.363975 -4.34184e-005
F_rate[22]      0.25976 9.42253e-006
F_rate[23]     0.420497 -8.47454e-005
F_rate[24]     0.343783 7.25779e-005
F_rate[25]     0.335172  0.000117759
F_rate[26]     0.308069 1.95069e-005
F_rate[27]     0.304281 -6.53367e-005
F_rate[28]     0.422101 -8.7325e-007
F_rate[29]     0.316493 -9.18234e-005
F_rate[30]     0.468482  2.5266e-005
Q_parm[1]     -7.97657 -7.1532e-006
