ParName   Value   Gradient
mean_log_rec      13.7305 -7.06578e-005
log_Rzero      13.7883 -1.83504e-005
rec_dev(-10)    -0.143621 -1.68547e-005
rec_dev(-9)   -0.0484039 -0.000114212
rec_dev(-8)   -0.0360313 -8.86123e-005
rec_dev(-7)    0.0194023 -8.79081e-005
rec_dev(-6)     0.091073 -0.000165498
rec_dev(-5)   -0.0439411 7.16722e-005
rec_dev(-4)    -0.043777 -0.000153317
rec_dev(-3)    0.0222009 -0.000123416
rec_dev(-2)    0.0729658 -0.000270288
rec_dev(-1)    0.0495241  -0.00010605
rec_dev(0)    0.0294885  -0.00021475
rec_dev(1)     0.108322 -0.000107887
rec_dev(2)     0.317334 -1.47582e-005
rec_dev(3)   -0.0403629 9.53282e-005
rec_dev(4)    -0.158614  0.000151845
rec_dev(5)     0.345334 -0.000142684
rec_dev(6)     0.338103 -0.000168386
rec_dev(7)   -0.0198422 -0.000369781
rec_dev(8)      0.20297 -5.17468e-005
rec_dev(9)    0.0597674 -0.000218534
rec_dev(10)     0.158504 -0.000180533
rec_dev(11)     0.109603 -0.000253573
rec_dev(12)   -0.0320701 -0.000261631
rec_dev(13)   -0.0425294 -0.000101897
rec_dev(14)     0.086107 -1.86258e-005
rec_dev(15)   -0.0528322 8.41489e-005
rec_dev(16)     0.111078 -5.8414e-005
rec_dev(17)     0.124172 -9.99736e-005
rec_dev(18)     -0.29223  0.000111784
rec_dev(19)    -0.135817  0.000328326
rec_dev(20)    -0.306887  0.000106042
rec_dev(21)     0.118951 -2.31695e-005
rec_dev(22)   -0.0366228  0.000118164
rec_dev(23)    -0.282754  0.000124536
rec_dev(24)    -0.401008  0.000119536
rec_dev(25)    -0.109927  0.000257791
rec_dev(26)     -0.37779   0.00010156
rec_dev(27)    -0.304557  4.0466e-005
rec_dev(28)    -0.143339  0.000146818
rec_dev(29)   -0.0463005 -6.93486e-005
rec_dev(30)    -0.261793 -6.33004e-005
fmort(1,1)   0.00941078 -0.000311874
fmort(1,2)    0.0278737 -0.000310616
fmort(1,3)    0.0460061 -0.000182347
fmort(1,4)    0.0624984 -0.000140634
fmort(1,5)    0.0505736 -0.000101326
fmort(1,6)    0.0908701 -1.7779e-005
fmort(1,7)    0.0918219 5.83719e-005
fmort(1,8)     0.196114 2.92625e-005
fmort(1,9)     0.115844 5.50007e-005
fmort(1,10)      0.14013 3.89638e-005
fmort(1,11)     0.157849 1.93859e-005
fmort(1,12)     0.170564 -1.42172e-005
fmort(1,13)     0.121604 -6.35358e-005
fmort(1,14)     0.179089 -7.84874e-005
fmort(1,15)     0.189558 -0.000118684
fmort(1,16)     0.168279 -0.000127383
fmort(1,17)     0.327401 2.52682e-005
fmort(1,18)      0.26726 -2.09641e-005
fmort(1,19)     0.267643 -7.27953e-005
fmort(1,20)     0.262686 6.43801e-006
fmort(1,21)     0.357696 5.42487e-005
fmort(1,22)     0.261673 1.81633e-005
fmort(1,23)     0.424741 -1.66172e-005
fmort(1,24)     0.351246 -5.07465e-005
fmort(1,25)     0.352239 1.97237e-006
fmort(1,26)     0.321515 -9.21594e-005
fmort(1,27)     0.313419 8.32741e-005
fmort(1,28)     0.441346   -0.0001995
fmort(1,29)     0.330769  0.000248896
fmort(1,30)     0.501731 -8.40363e-006
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.8629  4.4791e-007
repl_F     0.146226 4.38767e-006
