ParName   Value   Gradient
mean_log_rec      13.7249 -2.40225e-005
log_Rzero      13.7817 -2.8395e-006
rec_dev(-10)    -0.125088 -4.78477e-006
rec_dev(-9)   -0.0796841 3.28018e-006
rec_dev(-8)     0.134525 -1.00534e-005
rec_dev(-7)   -0.0054747 -2.02886e-005
rec_dev(-6)   -0.0462699 5.12674e-007
rec_dev(-5)     0.031973 3.79652e-005
rec_dev(-4)   -0.0278678 -2.77302e-005
rec_dev(-3)    0.0529088 1.16716e-005
rec_dev(-2)   -0.0222526 4.07153e-006
rec_dev(-1)    0.0968803 -2.49925e-005
rec_dev(0)     0.124676 -2.40132e-005
rec_dev(1)    -0.043736 -3.57402e-005
rec_dev(2)     0.339315 -2.03667e-005
rec_dev(3)     0.063519  -4.288e-006
rec_dev(4)    -0.167198 1.58334e-005
rec_dev(5)     0.402642 -3.77207e-005
rec_dev(6)     0.305872 -2.81589e-005
rec_dev(7)     0.150462 -3.46679e-005
rec_dev(8)     0.122228 -3.88675e-005
rec_dev(9)     0.041394 -3.54035e-005
rec_dev(10)     0.169627 -3.55777e-005
rec_dev(11)     0.183783 -3.25395e-005
rec_dev(12)     -0.13083 -1.5471e-005
rec_dev(13)   -0.0066324 -3.05272e-005
rec_dev(14)    0.0392507 -4.1687e-005
rec_dev(15)   -0.0850251 -5.41161e-005
rec_dev(16)     0.206716 -4.41024e-005
rec_dev(17)     0.158251 -4.14147e-005
rec_dev(18)    -0.272706 -7.21264e-005
rec_dev(19)    -0.168401 -4.28291e-005
rec_dev(20)    -0.371621 -1.92117e-005
rec_dev(21)    0.0329316 1.59646e-006
rec_dev(22)    0.0155055 2.50063e-005
rec_dev(23)    -0.417181 1.82736e-005
rec_dev(24)    -0.379361 1.43862e-005
rec_dev(25)   -0.0333437 7.01665e-005
rec_dev(26)    -0.464927 -1.3522e-005
rec_dev(27)    -0.326442 2.31963e-005
rec_dev(28)   -0.0729497 1.02604e-005
rec_dev(29)   -0.0769123 1.36282e-006
rec_dev(30)    -0.346615 -5.27383e-006
fmort(1,1)   0.00945111 -8.05654e-005
fmort(1,2)    0.0279349 1.34914e-005
fmort(1,3)      0.04637 -2.62505e-005
fmort(1,4)    0.0630766 -6.69031e-006
fmort(1,5)    0.0496733 -1.27879e-006
fmort(1,6)    0.0911124 1.72045e-005
fmort(1,7)    0.0924212 7.49427e-006
fmort(1,8)     0.192539 7.40237e-006
fmort(1,9)     0.112994 1.20006e-006
fmort(1,10)     0.135887 -1.07578e-005
fmort(1,11)     0.155783 1.60854e-006
fmort(1,12)     0.165897 -5.34134e-006
fmort(1,13)     0.119679 1.19811e-005
fmort(1,14)     0.172776 -1.27156e-005
fmort(1,15)     0.186558 1.25189e-006
fmort(1,16)     0.166131  1.3998e-005
fmort(1,17)       0.3226 4.74934e-006
fmort(1,18)     0.265743 -5.23013e-006
fmort(1,19)     0.258153 -8.41566e-006
fmort(1,20)     0.255359 -1.29529e-005
fmort(1,21)     0.352008 -1.45909e-005
fmort(1,22)     0.256493 -1.25734e-005
fmort(1,23)     0.421767 -1.67708e-005
fmort(1,24)     0.353143 -1.95422e-006
fmort(1,25)     0.358496 -4.2776e-006
fmort(1,26)     0.328645 -3.16887e-006
fmort(1,27)     0.319426 -8.2042e-006
fmort(1,28)     0.445205 4.88138e-006
fmort(1,29)      0.33847 4.69725e-005
fmort(1,30)     0.515462 -1.75708e-005
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.8394 2.63868e-007
repl_F     0.124256 -1.64471e-007
