ParName   Value   Gradient
mean_log_rec      13.7437 3.11632e-005
log_Rzero      13.7925 -1.11001e-006
rec_dev(-10)    -0.101303 1.58354e-005
rec_dev(-9)   -0.0459018 5.74053e-005
rec_dev(-8)    0.0799835  4.0216e-005
rec_dev(-7)     0.122708 -9.46658e-007
rec_dev(-6)     -0.11883  2.5507e-005
rec_dev(-5)   -0.0746064  1.4499e-005
rec_dev(-4)     -0.10057 -1.44931e-005
rec_dev(-3)    0.0504453 -1.72593e-005
rec_dev(-2)    0.0952392 1.49339e-006
rec_dev(-1)    0.0619206 8.58217e-006
rec_dev(0)    0.0378847 1.50213e-005
rec_dev(1)     0.120255 1.77834e-005
rec_dev(2)     0.140012  2.1921e-005
rec_dev(3)   -0.0128127 2.33428e-005
rec_dev(4)    -0.119887 4.04486e-006
rec_dev(5)     0.350302 5.29459e-005
rec_dev(6)     0.264645 5.08864e-005
rec_dev(7)   0.00617672  9.2786e-006
rec_dev(8)     0.194407 3.98627e-005
rec_dev(9)   -0.0420082 -9.28388e-007
rec_dev(10)     0.169071 3.71191e-005
rec_dev(11)     0.122958 3.20593e-005
rec_dev(12)    -0.108236 7.56898e-006
rec_dev(13)    0.0134712 1.23577e-005
rec_dev(14)    0.0186291 2.41696e-005
rec_dev(15)   -0.0905736  1.3306e-005
rec_dev(16)    0.0830323  3.5625e-005
rec_dev(17)     0.143486 6.11017e-005
rec_dev(18)     -0.24273 7.59052e-007
rec_dev(19)    -0.184328 2.50253e-005
rec_dev(20)    -0.396237 3.62764e-005
rec_dev(21)     0.133931 5.91661e-005
rec_dev(22)   0.00369851 4.95167e-005
rec_dev(23)    -0.236442 3.13486e-005
rec_dev(24)    -0.353858 2.14714e-005
rec_dev(25)      -0.2245 -1.14279e-006
rec_dev(26)     -0.49238 3.44845e-006
rec_dev(27)    -0.271303 -1.84157e-005
rec_dev(28)    -0.111762 -4.70053e-005
rec_dev(29)   -0.0992187 -8.53383e-006
rec_dev(30)    -0.368111 -4.41375e-006
fmort(1,1)   0.00933866 -8.00656e-005
fmort(1,2)    0.0275364 -2.5456e-005
fmort(1,3)    0.0460087 -6.00777e-007
fmort(1,4)    0.0625368 8.24351e-006
fmort(1,5)    0.0500472 7.41494e-006
fmort(1,6)    0.0906161 1.00775e-005
fmort(1,7)    0.0917495 9.02661e-006
fmort(1,8)     0.196133 8.63948e-007
fmort(1,9)     0.115266 7.64039e-006
fmort(1,10)     0.140628 5.89631e-006
fmort(1,11)     0.158759 5.64074e-006
fmort(1,12)     0.171132 5.90418e-006
fmort(1,13)     0.123705 8.75289e-006
fmort(1,14)     0.177701 6.57365e-006
fmort(1,15)     0.188726 5.34428e-006
fmort(1,16)     0.168884 2.91958e-007
fmort(1,17)     0.332264 -6.32194e-006
fmort(1,18)     0.270512 -7.34338e-006
fmort(1,19)     0.267222 -7.90045e-006
fmort(1,20)     0.261681 -6.3369e-006
fmort(1,21)     0.366574 -1.03352e-005
fmort(1,22)     0.264141 -2.57675e-006
fmort(1,23)     0.428313  -4.543e-006
fmort(1,24)     0.351455 8.27207e-006
fmort(1,25)     0.346291 8.25312e-006
fmort(1,26)     0.316249  5.3636e-006
fmort(1,27)     0.312898 7.92972e-006
fmort(1,28)     0.435973 7.15599e-006
fmort(1,29)     0.330975 5.26278e-006
fmort(1,30)     0.501635 -1.7762e-005
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.8357 4.21452e-007
repl_F     0.122852 -2.17097e-007
