ParName   Value   Gradient
SR_parm[1]      6.89968 -8.70423e-005
recdev_early(-11)   -0.0352159 -2.37128e-006
recdev_early(-10)   -0.0049653 -1.71508e-005
recdev_early(-9)    -0.109569 -9.9852e-006
recdev_early(-8)    -0.236309 -4.95535e-006
recdev_early(-7)    -0.143898 -5.48133e-006
recdev_early(-6)   -0.0560212 -7.83158e-006
recdev_early(-5)   -0.0153118 -9.21549e-006
recdev_early(-4)    -0.104193 -1.17919e-005
recdev_early(-3)   -0.0715257 -7.46657e-006
recdev_early(-2)    0.0179077 -1.23254e-005
recdev_early(-1)  -0.00769102 -9.43686e-006
recdev_early(0)    0.0211607  -9.384e-006
recdev1(1)     0.189375 2.13998e-006
recdev1(2)   -0.0562993 1.18871e-006
recdev1(3)    -0.164817 -9.3447e-007
recdev1(4)     0.301157 -6.5346e-006
recdev1(5)     0.248583 -1.03029e-005
recdev1(6)   -0.0408297 -1.00055e-005
recdev1(7)     0.174883 -1.80406e-005
recdev1(8)    0.0224381 -1.74778e-005
recdev1(9)     0.122652 -2.19766e-005
recdev1(10)    0.0888443 -2.11431e-005
recdev1(11)   -0.0537846 -1.6737e-005
recdev1(12)   -0.0457052 -1.99552e-005
recdev1(13)    0.0582664 -2.06579e-005
recdev1(14)   -0.0722598 -1.86844e-005
recdev1(15)     0.104333 -2.27272e-005
recdev1(16)    0.0604795 -2.0723e-005
recdev1(17)    -0.231491 -1.14173e-005
recdev1(18)   -0.0942369 -1.29495e-005
recdev1(19)    -0.251896 -5.72582e-007
recdev1(20)     0.154598 -1.16568e-005
recdev1(21)    0.0986914 -4.39082e-006
recdev1(22)   -0.0583085 8.26989e-006
recdev1(23)    -0.234444 1.87124e-005
recdev1(24)     0.111662 4.02859e-005
recdev1(25)      -0.2438 4.15028e-005
recdev1(26)    -0.164517 4.84241e-005
recdev1(27)   -0.0050095 4.75465e-005
recdev1(28)      0.21028 3.46026e-005
recdev1(29)    -0.203857 1.28489e-005
recdev1(30)   -0.0249866 1.13206e-005
F_rate[1]   0.00954052  0.000316887
F_rate[2]    0.0278849 -0.000221829
F_rate[3]    0.0464144 -9.16779e-005
F_rate[4]    0.0639284  0.000117287
F_rate[5]    0.0502084 7.49079e-005
F_rate[6]    0.0904203 -0.000132406
F_rate[7]    0.0916277  0.000158715
F_rate[8]     0.192298 -6.96642e-005
F_rate[9]     0.112968 5.38081e-005
F_rate[10]      0.13709 3.66874e-005
F_rate[11]     0.155642 6.84346e-006
F_rate[12]     0.165754 -0.000141084
F_rate[13]      0.11885 7.46978e-005
F_rate[14]     0.172027 1.42714e-005
F_rate[15]     0.183631 3.05786e-005
F_rate[16]     0.163205 -3.18002e-005
F_rate[17]     0.319838 4.59125e-005
F_rate[18]     0.261664 -0.000110571
F_rate[19]     0.264318 7.14918e-005
F_rate[20]     0.263067 -5.54602e-005
F_rate[21]     0.363953 -1.05295e-005
F_rate[22]     0.262741 -5.0307e-005
F_rate[23]      0.43392  0.000124229
F_rate[24]     0.358258 -8.16621e-005
F_rate[25]     0.356939 -0.000179061
F_rate[26]     0.328139  0.000246762
F_rate[27]     0.315334 -0.000164778
F_rate[28]     0.441389 -2.62151e-005
F_rate[29]     0.343016  0.000107757
F_rate[30]     0.533874 -6.11042e-006
Q_parm[1]     -7.96049 -1.31263e-006
