ParName   Value   Gradient
SR_parm[1]      6.90567  5.0104e-005
recdev_early(-11)   -0.0943453 9.08339e-005
recdev_early(-10)     -0.16329 3.23351e-005
recdev_early(-9)   -0.0610946 2.20909e-005
recdev_early(-8)    -0.101628 2.88294e-005
recdev_early(-7)     0.121975 3.51835e-005
recdev_early(-6)   -0.0901654 3.49371e-005
recdev_early(-5)   -0.0350991 3.71194e-005
recdev_early(-4)   -0.0551576  3.3956e-005
recdev_early(-3)   -0.0641526  3.0396e-005
recdev_early(-2)   -0.0358732 2.97508e-005
recdev_early(-1)   -0.0263517   2.333e-005
recdev_early(0)     0.025231  1.4999e-005
recdev1(1)     0.243014  1.7182e-005
recdev1(2)   -0.0721722 1.26718e-005
recdev1(3)    -0.281195 9.52307e-006
recdev1(4)     0.327055 -1.22349e-005
recdev1(5)     0.144995 -1.13574e-005
recdev1(6)   -0.0396633 -8.17221e-006
recdev1(7)     0.196339 -1.44307e-005
recdev1(8)   -0.0821472 -6.00503e-006
recdev1(9)     0.115184 -1.02993e-005
recdev1(10)     0.071919 -4.97567e-006
recdev1(11)    -0.116349 -8.99512e-007
recdev1(12)   -0.0829281 -9.05605e-007
recdev1(13)     0.111641 -5.68527e-006
recdev1(14)    0.0253432 -1.73645e-006
recdev1(15)     0.162026 -5.26651e-006
recdev1(16)     0.145594 1.11755e-006
recdev1(17)    -0.212716  7.8118e-006
recdev1(18)    -0.121314 4.51108e-006
recdev1(19)    -0.235092  6.7529e-006
recdev1(20)     0.100352 -2.72738e-006
recdev1(21)    0.0356434 1.48594e-006
recdev1(22)    -0.133935 2.19415e-006
recdev1(23)    -0.246778 -1.18596e-006
recdev1(24)    0.0369634 -1.41178e-005
recdev1(25)    -0.275991 -6.22978e-006
recdev1(26)    -0.148399 5.55177e-007
recdev1(27)     0.104267 1.40872e-005
recdev1(28)     0.223288 1.32386e-005
recdev1(29)    0.0256729 7.39272e-006
recdev1(30)   -0.0206158 7.92737e-006
F_rate[1]   0.00937497  0.000302041
F_rate[2]    0.0274351 -5.81097e-005
F_rate[3]    0.0455897 -3.73019e-005
F_rate[4]    0.0616853  9.4781e-005
F_rate[5]    0.0490025 -4.37975e-005
F_rate[6]    0.0898602 8.99602e-005
F_rate[7]    0.0920218  0.000192497
F_rate[8]     0.194329  -0.00014008
F_rate[9]     0.114441 9.53272e-005
F_rate[10]     0.138977 -2.72365e-005
F_rate[11]     0.158133  0.000157474
F_rate[12]     0.169001  -0.00012852
F_rate[13]     0.122127 -2.10488e-005
F_rate[14]     0.179234 2.62271e-005
F_rate[15]     0.189719 1.55675e-005
F_rate[16]     0.168033 -9.19237e-005
F_rate[17]     0.324308 -5.55812e-005
F_rate[18]     0.263931  8.8808e-005
F_rate[19]     0.258848 1.97705e-005
F_rate[20]     0.251195 1.19547e-005
F_rate[21]     0.350891 6.34544e-005
F_rate[22]     0.256158 -4.0821e-006
F_rate[23]     0.419548  -0.00019034
F_rate[24]     0.352058 8.13026e-005
F_rate[25]     0.352422  0.000139882
F_rate[26]     0.327039 -2.19793e-005
F_rate[27]     0.323793 -5.95565e-005
F_rate[28]     0.455524 -2.2229e-005
F_rate[29]     0.346835 -3.0979e-005
F_rate[30]     0.528745 2.80242e-005
Q_parm[1]     -7.95922 -2.20567e-006
