ParName   Value   Gradient
mean_log_rec      13.7566 7.77421e-005
log_Rzero       13.803 1.34735e-005
rec_dev(-10)   -0.0610825 2.48481e-005
rec_dev(-9)    0.0257483 8.87225e-005
rec_dev(-8)    0.0314113 9.22736e-005
rec_dev(-7)    0.0697064  0.000122425
rec_dev(-6)    -0.108068  0.000100176
rec_dev(-5)   -0.0801953  0.000116734
rec_dev(-4)    0.0443694  0.000147869
rec_dev(-3)     0.063152  0.000163213
rec_dev(-2)    0.0855193  0.000160598
rec_dev(-1)    0.0238621  0.000123651
rec_dev(0)    0.0219126  0.000168616
rec_dev(1)    0.0366869 7.85485e-005
rec_dev(2)       0.2146  0.000100903
rec_dev(3)   -0.0191204  0.000104854
rec_dev(4)    -0.132276 3.64816e-005
rec_dev(5)     0.343661 8.27346e-005
rec_dev(6)     0.298148 7.26572e-005
rec_dev(7)    0.0557817  4.0573e-005
rec_dev(8)     0.206171 6.47744e-005
rec_dev(9)   -0.0049442 2.06395e-005
rec_dev(10)     0.103394 6.36361e-005
rec_dev(11)     0.024201 2.93114e-005
rec_dev(12)   -0.0578855 2.02447e-005
rec_dev(13)   -0.0726079 2.93893e-006
rec_dev(14)    0.0456675 1.53892e-005
rec_dev(15)  0.000243055 2.56829e-005
rec_dev(16)     0.137287 1.17175e-005
rec_dev(17)    0.0599402 -5.14045e-006
rec_dev(18)    -0.355705 4.67843e-007
rec_dev(19)    -0.205056 -1.11181e-005
rec_dev(20)    -0.402823 -1.85173e-005
rec_dev(21)     0.105801 -2.36461e-005
rec_dev(22)   -0.0763965 -3.1117e-005
rec_dev(23)    -0.324179 -4.17868e-005
rec_dev(24)    -0.374471 -2.57574e-005
rec_dev(25)   -0.0921567 -3.30806e-005
rec_dev(26)    -0.531596 -3.56681e-005
rec_dev(27)    -0.339669 -2.92765e-006
rec_dev(28)     -0.15048 -2.05792e-005
rec_dev(29)   -0.0128961 8.62197e-006
rec_dev(30)    -0.392104 1.91493e-006
fmort(1,1)   0.00917497  0.000602438
fmort(1,2)    0.0267274  0.000257225
fmort(1,3)    0.0451278  0.000125607
fmort(1,4)    0.0614459 6.82955e-005
fmort(1,5)    0.0489813 8.61187e-005
fmort(1,6)    0.0891898 4.91309e-005
fmort(1,7)    0.0904603  4.1922e-005
fmort(1,8)     0.189037 1.19827e-005
fmort(1,9)     0.111551 2.10536e-005
fmort(1,10)     0.135587 1.84423e-005
fmort(1,11)     0.153157 1.57572e-005
fmort(1,12)     0.165055 1.38364e-005
fmort(1,13)      0.12001 1.05932e-005
fmort(1,14)     0.172931  8.2343e-006
fmort(1,15)     0.184883 6.63782e-006
fmort(1,16)     0.163951  9.2929e-006
fmort(1,17)     0.321164  5.6597e-006
fmort(1,18)     0.261445 6.10214e-006
fmort(1,19)     0.257978 3.87204e-006
fmort(1,20)     0.252441 5.07308e-006
fmort(1,21)     0.355718 8.20727e-006
fmort(1,22)     0.259142 3.57814e-006
fmort(1,23)     0.422621  3.7439e-006
fmort(1,24)     0.349411 6.12194e-006
fmort(1,25)     0.350481 7.30162e-006
fmort(1,26)     0.321532 1.40679e-006
fmort(1,27)     0.310045 -6.59158e-006
fmort(1,28)     0.435904 -9.04477e-006
fmort(1,29)     0.326482 -9.08677e-006
fmort(1,30)     0.494392 2.60562e-006
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]      -14.865 -6.31852e-007
repl_F     0.143513 -3.03088e-008
