ParName   Value   Gradient
mean_log_rec      13.7449 8.27318e-005
log_Rzero      13.7844 6.29204e-006
rec_dev(-10)    -0.148373 2.01862e-007
rec_dev(-9)    0.0956164 3.64918e-005
rec_dev(-8)   -0.0793571 3.10239e-005
rec_dev(-7)   -0.0743739 1.27431e-005
rec_dev(-6)    0.0758382 3.95445e-005
rec_dev(-5)    0.0421266 2.54263e-005
rec_dev(-4)   -0.0976132 -3.25506e-005
rec_dev(-3)     0.105822 4.76737e-005
rec_dev(-2)   -0.0263649  0.000112599
rec_dev(-1)    0.0870581 2.94892e-005
rec_dev(0)    0.0690153 3.73856e-005
rec_dev(1)    0.0687385 -3.34026e-005
rec_dev(2)     0.251205 1.80529e-005
rec_dev(3)   -0.0767709 4.62673e-005
rec_dev(4)   -0.0951071 5.49177e-006
rec_dev(5)     0.331448 1.57721e-005
rec_dev(6)     0.284279  3.8169e-005
rec_dev(7)     0.053395  7.6605e-005
rec_dev(8)      0.19441 6.38874e-006
rec_dev(9)   -0.0492029 9.60631e-005
rec_dev(10)     0.161738  6.3919e-005
rec_dev(11)    0.0531675 8.35555e-005
rec_dev(12)   0.00316476 9.41139e-005
rec_dev(13)   -0.0306423   0.00012609
rec_dev(14)     0.102767 8.54333e-005
rec_dev(15)    -0.100784  0.000111912
rec_dev(16)     0.145584  0.000104225
rec_dev(17)    0.0276325  0.000114641
rec_dev(18)    -0.277525  0.000165925
rec_dev(19)     -0.17961  0.000115073
rec_dev(20)    -0.426735 6.84375e-005
rec_dev(21)    0.0689479 5.27793e-005
rec_dev(22)    0.0154372  9.3821e-005
rec_dev(23)    -0.257658 7.01027e-005
rec_dev(24)    -0.411224 1.06177e-005
rec_dev(25)    -0.102492 1.51537e-005
rec_dev(26)    -0.477324 4.41626e-005
rec_dev(27)    -0.258591 -2.31835e-005
rec_dev(28)    -0.194743 -2.35042e-005
rec_dev(29)   -0.0708723 -3.03504e-005
rec_dev(30)    -0.229293 -8.04753e-006
fmort(1,1)   0.00930634  0.000224148
fmort(1,2)    0.0272677 9.93724e-005
fmort(1,3)    0.0456087 1.38536e-005
fmort(1,4)    0.0626043 -1.97427e-005
fmort(1,5)    0.0497026 4.76915e-005
fmort(1,6)    0.0896278 -1.44577e-005
fmort(1,7)    0.0901233 -7.8217e-007
fmort(1,8)     0.191707 -1.82679e-006
fmort(1,9)     0.113329 -1.33731e-005
fmort(1,10)     0.138344 5.01847e-006
fmort(1,11)     0.158134 -1.84256e-005
fmort(1,12)     0.169111 -3.5641e-005
fmort(1,13)     0.121536 1.48383e-005
fmort(1,14)     0.177413 -6.02356e-006
fmort(1,15)     0.187226 1.11061e-005
fmort(1,16)     0.164264 1.29075e-005
fmort(1,17)     0.324809 -2.11739e-005
fmort(1,18)     0.263325 -2.60795e-005
fmort(1,19)      0.26447 7.34491e-007
fmort(1,20)     0.261592 1.48578e-006
fmort(1,21)     0.362157  2.1533e-005
fmort(1,22)     0.266868 -1.34351e-005
fmort(1,23)     0.440575  5.1886e-006
fmort(1,24)     0.359068 6.77297e-006
fmort(1,25)     0.359668 -4.5833e-006
fmort(1,26)     0.328098 -1.2659e-005
fmort(1,27)     0.320247 3.22685e-006
fmort(1,28)      0.44648 2.00093e-005
fmort(1,29)     0.337196 3.60967e-005
fmort(1,30)     0.505913 -2.25996e-005
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.9098 5.42924e-009
repl_F     0.159428 -7.09167e-007
