ParName   Value   Gradient
SR_parm[1]      6.91603  7.5529e-005
recdev_early(-11)   -0.0921763 2.61852e-005
recdev_early(-10)    0.0147489 9.06704e-006
recdev_early(-9)    -0.202461 6.20635e-006
recdev_early(-8)     0.048037 1.09382e-005
recdev_early(-7)   -0.0840109 -1.47904e-006
recdev_early(-6)   -0.0173389  1.0837e-005
recdev_early(-5)    0.0870965 9.81047e-006
recdev_early(-4)    0.0631866 1.24402e-005
recdev_early(-3)    0.0391617   1.075e-005
recdev_early(-2)   -0.0996801 1.11144e-005
recdev_early(-1)   -0.0662629 9.71215e-006
recdev_early(0)   -0.0689082 7.01885e-006
recdev1(1)     0.189806 -1.2137e-006
recdev1(2)    -0.106992 -4.9892e-006
recdev1(3)    -0.259131 -5.60541e-006
recdev1(4)     0.273598 -2.68353e-007
recdev1(5)     0.205921 7.01288e-007
recdev1(6)    0.0305046 6.44344e-007
recdev1(7)    0.0919763 4.03709e-006
recdev1(8)   -0.0280728   5.453e-006
recdev1(9)     0.076465 9.94579e-006
recdev1(10)     0.123802 1.04041e-005
recdev1(11)    -0.107965 8.58482e-006
recdev1(12)   -0.0477902 9.32122e-006
recdev1(13)   -0.0261129 9.17252e-006
recdev1(14)     -0.03131 1.00072e-005
recdev1(15)   0.00405608 9.58937e-006
recdev1(16)     0.147475 1.33314e-005
recdev1(17)    -0.244798 8.55347e-006
recdev1(18)    0.0186775 1.05628e-005
recdev1(19)    -0.353985 4.56032e-006
recdev1(20)     0.139303 2.39693e-006
recdev1(21)     0.168307 -2.39047e-006
recdev1(22)     -0.10098 -6.83488e-006
recdev1(23)    -0.228945 -1.04733e-005
recdev1(24)    0.0757294 -1.48657e-005
recdev1(25)    -0.245981 -1.24725e-005
recdev1(26)   -0.0166289 -1.4873e-005
recdev1(27)     0.200515 -1.55454e-005
recdev1(28)    0.0884798 -1.01121e-005
recdev1(29)   -0.0223706 -9.11999e-006
recdev1(30)   -0.0135533 -8.42721e-006
F_rate[1]   0.00904216 -0.000148039
F_rate[2]    0.0266327  0.000163722
F_rate[3]     0.044358 -5.11284e-006
F_rate[4]    0.0606726 1.83328e-005
F_rate[5]    0.0489031 4.95023e-005
F_rate[6]    0.0884227 -4.10041e-005
F_rate[7]    0.0901119 3.47142e-005
F_rate[8]     0.189146 -7.56711e-005
F_rate[9]     0.111593 6.33776e-005
F_rate[10]     0.137214 4.52614e-005
F_rate[11]     0.154571 -0.000133816
F_rate[12]      0.16606 1.80811e-005
F_rate[13]     0.120826  0.000121461
F_rate[14]     0.173583 -7.71589e-005
F_rate[15]     0.185562 6.31158e-005
F_rate[16]     0.167496 -2.83898e-005
F_rate[17]     0.325537 7.57576e-005
F_rate[18]     0.269013 -6.37102e-005
F_rate[19]     0.266256 -3.18463e-005
F_rate[20]      0.26141  2.5011e-005
F_rate[21]     0.361648 -3.32669e-006
F_rate[22]     0.260052 -3.98035e-006
F_rate[23]      0.42883 1.49045e-005
F_rate[24]     0.349013 1.56687e-005
F_rate[25]     0.343429 1.15879e-005
F_rate[26]     0.312105 -1.01642e-006
F_rate[27]     0.301471 -0.000114379
F_rate[28]      0.41373  0.000139521
F_rate[29]     0.304875 -9.25844e-005
F_rate[30]     0.456512 1.08355e-005
Q_parm[1]     -7.97044 1.42851e-007
