ParName   Value   Gradient
SR_parm[1]      6.89385 -0.000156531
recdev_early(-11)    -0.137445 -6.29521e-005
recdev_early(-10)    0.0827898 -2.34229e-005
recdev_early(-9)    -0.198897 -2.58813e-005
recdev_early(-8)    0.0674962 -2.44725e-005
recdev_early(-7)    0.0883323 -3.18875e-005
recdev_early(-6)     0.012886 -3.03671e-005
recdev_early(-5)    0.0100954 -3.80888e-005
recdev_early(-4)     0.111939 -3.89198e-005
recdev_early(-3)   -0.0444357 -3.41531e-005
recdev_early(-2)    0.0420701 -3.49043e-005
recdev_early(-1)   -0.0185324 -2.94134e-005
recdev_early(0)    0.0421361 -2.61729e-005
recdev1(1)     0.224951 -8.91435e-006
recdev1(2)   -0.0516104 4.60064e-007
recdev1(3)     -0.23089 4.90327e-006
recdev1(4)     0.255678 4.11665e-006
recdev1(5)     0.208857 7.69778e-006
recdev1(6)  -0.00294758 1.00686e-005
recdev1(7)     0.143513  8.9895e-006
recdev1(8)   -0.0456892 7.41652e-006
recdev1(9)    0.0567866 3.79705e-006
recdev1(10)     0.107673 1.95698e-007
recdev1(11)    -0.171054 2.00761e-006
recdev1(12)    -0.107399 8.29506e-007
recdev1(13)    0.0933367 5.07972e-007
recdev1(14)   -0.0127542 2.84151e-006
recdev1(15)      0.23832 3.99924e-007
recdev1(16)     0.112835 1.38329e-006
recdev1(17)    -0.202825 5.62209e-006
recdev1(18)    -0.110531 5.95167e-006
recdev1(19)    -0.305338 7.64075e-006
recdev1(20)     0.124935 -1.04248e-007
recdev1(21)     0.126734 -7.48225e-006
recdev1(22)    -0.173071 -6.53967e-006
recdev1(23)    -0.312518 -9.72729e-006
recdev1(24)     0.132709 -2.7758e-005
recdev1(25)    -0.278866 -1.38496e-005
recdev1(26)   -0.0843399 -1.52039e-005
recdev1(27)    0.0847291 -1.07831e-005
recdev1(28)     0.164803 7.99864e-007
recdev1(29)   0.00819021   1.089e-005
recdev1(30)   0.00578222 1.40411e-005
F_rate[1]    0.0091405 -0.000270075
F_rate[2]    0.0264947 -7.67583e-005
F_rate[3]    0.0438306 -4.31524e-005
F_rate[4]    0.0598941 -6.01422e-005
F_rate[5]    0.0480322 8.38068e-006
F_rate[6]    0.0867302 -6.18141e-005
F_rate[7]    0.0895126 -5.50563e-005
F_rate[8]     0.188877 1.72224e-005
F_rate[9]      0.11234 -5.42816e-005
F_rate[10]     0.136122 -1.2886e-005
F_rate[11]     0.155899 6.60923e-005
F_rate[12]     0.166659 8.41648e-005
F_rate[13]     0.121822 -4.74387e-005
F_rate[14]     0.178448 1.65199e-005
F_rate[15]     0.191223 2.54391e-005
F_rate[16]     0.168462 -4.05799e-005
F_rate[17]     0.331822 -2.90319e-005
F_rate[18]     0.268925 4.15287e-005
F_rate[19]     0.266591 3.07059e-005
F_rate[20]     0.260056 -0.000104331
F_rate[21]     0.361424 4.83295e-005
F_rate[22]     0.262512 -9.40803e-005
F_rate[23]     0.439964 3.88581e-005
F_rate[24]     0.364592 -2.24896e-005
F_rate[25]     0.368519  0.000146976
F_rate[26]     0.339375 5.59815e-007
F_rate[27]     0.331716 -1.76441e-005
F_rate[28]     0.474129 -0.000225712
F_rate[29]     0.367134  0.000221517
F_rate[30]     0.571389 -4.31267e-005
Q_parm[1]     -7.94512 8.63143e-007
